frame_no,relative_translation,net_relative_translation
31930,1.2222738363717242e-12,-2.727968293770998e-10
31940,-1.429124123126932e-12,-2.742259535002267e-10
31950,6.923114244813986e-13,-2.735336420757453e-10
31960,9.880737521019538e-13,-2.7254556832364334e-10
31970,1.4056419176581569e-12,-2.711399264059852e-10
31980,7.066556250126775e-13,-2.704332707809725e-10
31990,8.171551592187784e-13,-2.6961611562175373e-10
32000,-7.726113854734311e-13,-2.7038872700722716e-10
32010,-4.3373141669668384e-13,-2.708224584239238e-10
32020,5.759229573799445e-13,-2.7024653546654387e-10
32030,3.098516436354088e-13,-2.6993668382290846e-10
32040,7.742713914610534e-13,-2.6916241243144743e-10
32050,8.022696412336993e-13,-2.6836014279021374e-10
32060,-4.340610238793098e-13,-2.6879420381409305e-10
32070,1.0621837933695914e-12,-2.677320200207235e-10
32080,8.364532256506116e-13,-2.668955667950729e-10
32090,1.0369326557880501e-12,-2.6585863413928483e-10
32100,8.686788403167611e-13,-2.649899552989681e-10
32110,1.217181918783256e-12,-2.6377277338018485e-10
32120,-9.38757732279992e-13,-2.6471153111246487e-10
32130,1.2296280680465455e-12,-2.6348190304441833e-10
32140,1.4303853936390224e-12,-2.620515176507793e-10
32150,1.2091604431345874e-12,-2.608423572076447e-10
32160,1.2406853104165111e-12,-2.596016718972282e-10
32170,1.037123179264293e-12,-2.5856454871796387e-10
32180,1.1512492755405245e-12,-2.5741329944242336e-10
32190,1.0813571160175422e-12,-2.563319423264058e-10
32200,1.3130228213138835e-12,-2.550189195050919e-10
32210,1.4258099400356106e-12,-2.535931095650563e-10
32220,8.855048223344458e-14,-2.5350455908282286e-10
32230,2.300872912423382e-13,-2.532744717915805e-10
32240,1.1199662586102844e-13,-2.531624751657195e-10
32250,2.8621793872670934e-14,-2.531338533718468e-10
32260,1.3962829434031182e-12,-2.5173757042844366e-10
32270,1.12478053878428e-12,-2.506127898896594e-10
32280,1.7141417036284219e-12,-2.4889864818603094e-10
32290,6.45694018753802e-13,-2.4825295416727715e-10
32300,2.682510711765819e-13,-2.479847030961006e-10
32310,5.316400922851114e-13,-2.474530630038155e-10
32320,1.379221839150349e-12,-2.4607384116466514e-10
32330,8.560911551566533e-13,-2.452177500095085e-10
32340,7.847243008676036e-13,-2.444330257086409e-10
32350,-1.9518285644370553e-13,-2.446282085650846e-10
32360,5.93134495203522e-13,-2.440350740698811e-10
32370,1.5157305827096072e-12,-2.425193434871715e-10
32380,1.2858919884977897e-12,-2.412334514986737e-10
32390,6.037245792612944e-13,-2.406297269194124e-10
32400,9.743273756919607e-13,-2.3965539954372046e-10
32410,1.185577041255082e-12,-2.384698225024654e-10
32420,6.718838079164778e-13,-2.377979386945489e-10
32430,1.1095532684627302e-12,-2.366883854260862e-10
32440,1.4305075509377485e-12,-2.3525787787514846e-10
32450,1.806878562657776e-12,-2.334509993124907e-10
32460,2.100846455333092e-12,-2.313501528571576e-10
32470,2.0334825137826625e-12,-2.2931667034337494e-10
32480,1.7062496841680569e-12,-2.276104206592069e-10
32490,-1.299041662371888e-12,-2.289094623215788e-10
32500,1.8210100280611468e-12,-2.2708845229351765e-10
32510,6.874063239433154e-13,-2.2640104596957434e-10
32520,1.8152020944213382e-12,-2.24585843875153e-10
32530,-5.653682361483787e-13,-2.2515121211130139e-10
32540,1.4776278869128014e-12,-2.2367358422438858e-10
32550,2.19572037099491e-12,-2.2147786385339366e-10
32560,2.3354630795969637e-12,-2.191424007737967e-10
32570,1.841047994653991e-12,-2.173013527791427e-10
32580,2.0860962236531682e-12,-2.1521525655548956e-10
32590,1.5920874855352763e-12,-2.1362316906995427e-10
32600,5.006031330987446e-13,-2.1312256593685552e-10
32610,1.924621273801906e-12,-2.1119794466305361e-10
32620,2.4555017211134026e-12,-2.087424429419402e-10
32630,2.911580775921971e-12,-2.0583086216601825e-10
32640,2.352698842088498e-12,-2.0347816332392975e-10
32650,-1.4180039053002042e-13,-2.0361996371445978e-10
32660,3.9733697038330525e-13,-2.0322262674407647e-10
32670,2.6896977370096916e-12,-2.0053292900706677e-10
32680,2.461251682123886e-12,-1.9807167732494288e-10
32690,4.2335084716664533e-13,-1.9764832647777625e-10
32700,5.703909535091509e-14,-1.9759128738242533e-10
32710,-7.148153610462761e-13,-1.983061027434716e-10
32720,2.101259605670308e-12,-1.962048431378013e-10
32730,2.089046186893435e-12,-1.9411579695090786e-10
32740,1.3196864374746536e-12,-1.9279611051343322e-10
32750,-2.658415507316769e-13,-1.9306195206416488e-10
32760,1.2900324284502815e-12,-1.917719196357146e-10
32770,1.8777326905515616e-12,-1.8989418694516304e-10
32780,1.870463270976069e-12,-1.8802372367418696e-10
32790,5.795202710418071e-13,-1.8744420340314516e-10
32800,-1.0380072396744322e-12,-1.884822106428196e-10
32810,8.464881979486702e-14,-1.8839756182302475e-10
32820,7.30427011060704e-13,-1.8766713481196405e-10
32830,8.871091275794822e-13,-1.8678002568438456e-10
32840,1.113351663037411e-12,-1.8566667402134715e-10
32850,1.0788276581318327e-12,-1.845878463632153e-10
32860,1.782926259276064e-12,-1.8280492010393925e-10
32870,1.1786380572681394e-12,-1.8162628204667112e-10
32880,1.930048892415352e-12,-1.7969623315425577e-10
32890,1.8292421027477914e-12,-1.7786699105150797e-10
32900,8.556452030035121e-13,-1.7701134584850446e-10
32910,1.701803637036605e-12,-1.7530954221146786e-10
32920,1.3459176997506358e-12,-1.7396362451171723e-10
32930,1.349149807541264e-12,-1.7261447470417596e-10
32940,-7.933570993079426e-13,-1.734078318034839e-10
32950,-1.0186857298414994e-12,-1.744265175333254e-10
32960,-1.7423403827480797e-12,-1.7616885791607348e-10
32970,1.6828825782901029e-12,-1.7448597533778338e-10
32980,1.618253790240775e-12,-1.728677215475426e-10
32990,1.729400901150996e-12,-1.711383206463916e-10
33000,4.2499732354306395e-13,-1.7071332332284855e-10
33010,2.3917130822226906e-12,-1.6832161024062586e-10
33020,2.263160429788367e-12,-1.6605844981083748e-10
33030,7.451761377206961e-13,-1.653132736731168e-10
33040,1.759356588597998e-12,-1.635539170845188e-10
33050,1.4503337097277745e-13,-1.6340888371354602e-10
33060,1.554709112747927e-12,-1.618541746007981e-10
33070,1.5155373231119236e-12,-1.6033863727768615e-10
33080,1.3049843894209901e-12,-1.5903365288826517e-10
33090,-1.8691987347616704e-13,-1.5922057276174133e-10
33100,1.235060447113221e-12,-1.579855123146281e-10
33110,-8.128836114665834e-13,-1.5879839592609468e-10
33120,9.464707559644708e-13,-1.5785192517013021e-10
33130,6.196745794072617e-13,-1.5723225059072295e-10
33140,1.6338591346651714e-12,-1.5559839145605778e-10
33150,2.191133700927714e-12,-1.5340725775513006e-10
33160,1.9840700284634485e-12,-1.514231877266666e-10
33170,1.8699557436054643e-12,-1.4955323198306115e-10
33180,1.4479582527200427e-12,-1.481052737303411e-10
33190,1.4977840789634438e-12,-1.4660748965137766e-10
33200,-3.0378609418290973e-13,-1.4691127574556056e-10
33210,-8.393854802230677e-13,-1.4775066122578362e-10
33220,-2.802761161285708e-13,-1.4803093734191218e-10
33230,1.6885128995244567e-12,-1.4634242444238773e-10
33240,1.2399559630600077e-12,-1.4510246847932772e-10
33250,1.3691202434691755e-12,-1.4373334823585853e-10
33260,1.4991791083863668e-12,-1.4223416912747216e-10
33270,1.1410584620339575e-12,-1.410931106654382e-10
33280,5.711277995733539e-13,-1.4052198286586484e-10
33290,-4.382754722240284e-13,-1.4096025833808888e-10
33300,6.917306834000783e-13,-1.402685276546888e-10
33310,6.141651603612145e-13,-1.3965436249432758e-10
33320,-5.414348799002288e-13,-1.4019579737422782e-10
33330,-5.138227234772412e-13,-1.4070962009770506e-10
33340,5.725614865760134e-13,-1.4013705861112904e-10
33350,1.3461467074392004e-13,-1.4000244394038512e-10
33360,2.974764854944765e-13,-1.3970496745489063e-10
33370,-3.887411667172582e-13,-1.4009370862160788e-10
33380,-2.944012138663959e-13,-1.4038810983547427e-10
33390,2.0949685670797676e-13,-1.401786129787663e-10
33400,2.4622375375173354e-13,-1.3993238922501456e-10
33410,1.0805238231225822e-13,-1.398243368427023e-10
33420,5.735678732328095e-14,-1.3976698005537903e-10
33430,1.314149027041304e-13,-1.396355651526749e-10
33440,1.9119355899003548e-13,-1.3944437159368488e-10
33450,2.4865508958759325e-13,-1.3919571650409728e-10
33460,2.2416066855023357e-13,-1.3897155583554704e-10
33470,1.6435733087809274e-13,-1.3880719850466895e-10
33480,-3.5229509585471015e-13,-1.3915949360052366e-10
33490,1.1739220828505243e-13,-1.3904210139223861e-10
33500,-2.0014007231093924e-13,-1.3924224146454954e-10
33510,3.3892433785598156e-13,-1.3890331712669357e-10
33520,6.577976243881318e-13,-1.3824551950230545e-10
33530,8.775038537718203e-13,-1.3736801564853362e-10
33540,-1.5187428482569407e-14,-1.373832030770162e-10
33550,5.846097347236593e-13,-1.3679859334229252e-10
33560,1.009331599109385e-12,-1.3578926174318315e-10
33570,1.3869625608268557e-13,-1.3565056548710045e-10
33580,-1.0442490712220587e-12,-1.366948145583225e-10
33590,1.1097018441771573e-12,-1.3558511271414534e-10
33600,4.3270906356032977e-13,-1.3515240365058501e-10
33610,7.708786750947619e-13,-1.3438152497549025e-10
33620,9.180784123918645e-13,-1.3346344656309838e-10
33630,-1.6037029166428519e-12,-1.3506714947974124e-10
33640,-1.3886475015053876e-12,-1.3645579698124664e-10
33650,-4.382241005510143e-13,-1.3689402108179766e-10
33660,1.1393500513850047e-12,-1.3575467103041265e-10
33670,1.1195645424095824e-12,-1.3463510648800308e-10
33680,-8.809577244198283e-13,-1.3551606421242292e-10
33690,2.4663356624008827e-13,-1.3526943064618283e-10
33700,-1.3832091922814291e-12,-1.3665263983846425e-10
33710,1.4931435464764984e-12,-1.3515949629198775e-10
33720,4.0983221348159136e-13,-1.3474966407850615e-10
33730,-2.5477532121978943e-13,-1.3500443939972594e-10
33740,8.453109383778815e-13,-1.3415912846134806e-10
33750,-2.5297177277293636e-13,-1.34412100234121e-10
33760,7.849500085369958e-13,-1.33627150225584e-10
33770,-1.0255200980970115e-12,-1.3465267032368102e-10
33780,-1.1126448403392532e-12,-1.3576531516402028e-10
33790,3.3733059696578335e-13,-1.354279845670545e-10
33800,-8.427421995425866e-13,-1.3627072676659708e-10
33810,3.0844569524410296e-13,-1.3596228107135297e-10
33820,-1.8256531122676564e-13,-1.3614484638257974e-10
33830,1.59681349678136e-12,-1.345480328857984e-10
33840,8.655571416745499e-14,-1.3446147717163094e-10
33850,-4.928333980440985e-13,-1.3495431056967505e-10
33860,-1.171108947871531e-12,-1.361254195175466e-10
33870,-1.8886155409286902e-12,-1.380140350584753e-10
33880,-1.9137319972435625e-12,-1.3992776705571885e-10
33890,-1.9679109783013465e-12,-1.418956780340202e-10
33900,-1.304428043988185e-12,-1.4320010607800838e-10
33910,-9.71230421196957e-13,-1.4417133649920534e-10
33920,1.5876967173160062e-12,-1.4258363978188932e-10
33930,-5.494719814957645e-13,-1.4313311176338508e-10
33940,-1.862045174518103e-13,-1.4331931628083689e-10
33950,6.345924318692693e-13,-1.426847238489676e-10
33960,7.864146657439325e-13,-1.4189830918322368e-10
33970,-4.672776453451204e-13,-1.423655868285688e-10
33980,-1.323494563710425e-12,-1.4368908139227922e-10
33990,4.4076219805611954e-13,-1.432483191942231e-10
34000,-2.1301419728925746e-13,-1.4346133339151237e-10
34010,5.584572851546932e-13,-1.4290287610635767e-10
34020,-4.582041324042137e-13,-1.4336108023876187e-10
34030,1.3309186146978144e-13,-1.4322798837729208e-10
34040,-1.3172573234700446e-13,-1.4335971410963908e-10
34050,1.0144391466217207e-13,-1.4325827019497691e-10
34060,4.2221216689393304e-13,-1.4283605802808297e-10
34070,1.6357108444104702e-13,-1.4267248694364191e-10
34080,4.054120876910906e-13,-1.4226707485595083e-10
34090,9.451767592543646e-13,-1.4132189809669646e-10
34100,1.1556001545480554e-12,-1.401662979421484e-10
34110,-1.1504811692686025e-12,-1.41316779111417e-10
34120,-9.598409425953173e-13,-1.4227662005401232e-10
34130,1.2888220997469263e-13,-1.4214773784403762e-10
34140,-3.413508024503749e-13,-1.42489088646488e-10
34150,-9.539876515323037e-13,-1.4344307629802032e-10
34160,4.2577314594718645e-13,-1.4301730315207314e-10
34170,7.268026139994197e-13,-1.422905005380737e-10
34180,9.714823799617932e-13,-1.4131901815811193e-10
34190,1.9866364473017236e-12,-1.393323817108102e-10
34200,1.8586333806186684e-12,-1.3747374833019154e-10
34210,1.0038991111861893e-12,-1.3646984921900535e-10
34220,7.630054178466135e-13,-1.3570684380115873e-10
34230,-1.5307418176805959e-13,-1.3585991798292679e-10
34240,1.402143778743223e-12,-1.3445777420418355e-10
34250,-1.49474748479531e-12,-1.3595252168897885e-10
34260,1.5202222913442545e-12,-1.344322993976346e-10
34270,-1.0174202393629608e-12,-1.3544971963699755e-10
34280,-1.0407183191977746e-12,-1.3649043795619533e-10
34290,-1.886421827230429e-12,-1.3837685978342575e-10
34300,-4.292844200869974e-13,-1.3880614420351275e-10
34310,-1.7964176396547724e-12,-1.4060256184316752e-10
34320,-1.7194308089709774e-12,-1.4232199265213849e-10
34330,1.5140246278236055e-12,-1.408079680243149e-10
34340,-4.245631789761562e-14,-1.408504243422125e-10
34350,6.396420146588971e-13,-1.402107823275536e-10
34360,1.6070963231989437e-12,-1.3860368600435465e-10
34370,1.3059585410587234e-12,-1.3729772746329592e-10
34380,-1.9060420378670685e-12,-1.3920376950116298e-10
34390,6.580935152481157e-13,-1.3854567598591486e-10
34400,1.2935345383746452e-12,-1.372521414475402e-10
34410,9.903461486147646e-13,-1.3626179529892546e-10
34420,2.2863562677504375e-12,-1.33975439031175e-10
34430,1.7469670332148293e-12,-1.322284719979602e-10
34440,3.6674077418709033e-13,-1.318617312237731e-10
34450,1.0773717521350635e-12,-1.3078435947163804e-10
34460,7.525288680037574e-13,-1.3003183060363428e-10
34470,2.2754145543148577e-12,-1.277564160493194e-10
34480,1.1068021632020238e-12,-1.2664961388611739e-10
34490,2.1612716879846352e-12,-1.2448834219813275e-10
34500,7.529954358026835e-13,-1.2373534676233006e-10
34510,-3.1597638373461323e-13,-1.2405132314606466e-10
34520,1.8856282673004624e-12,-1.221656948787642e-10
34530,2.3398389403959662e-12,-1.1982585593836825e-10
34540,2.1735323716215836e-12,-1.1765232356674665e-10
34550,1.512289839447077e-12,-1.1614003372729957e-10
34560,2.4453367701317936e-14,-1.1611558035959825e-10
34570,-1.6390147209601206e-12,-1.1775459508055837e-10
34580,1.4236944972366666e-12,-1.1633090058332171e-10
34590,2.1884124650273593e-12,-1.1414248811829434e-10
34600,1.7068234254732933e-12,-1.1243566469282105e-10
34610,-6.451463782258722e-13,-1.1308081107104693e-10
34620,8.089954275920977e-13,-1.1227181564345483e-10
34630,2.3008842639716963e-12,-1.0997093137948313e-10
34640,-2.192885115866004e-12,-1.1216381649534913e-10
34650,1.1521267902158337e-12,-1.1101168970513329e-10
34660,-8.478518515707725e-13,-1.1185954155670407e-10
34670,2.4318858734337284e-12,-1.0942765568327034e-10
34680,2.456269158419182e-12,-1.0697138652485116e-10
34690,6.491740548050919e-13,-1.0632221247004607e-10
34700,-1.8138161605508327e-12,-1.081360286305969e-10
34710,1.3016144644495931e-12,-1.068344141661473e-10
34720,1.7368495187517375e-12,-1.0509756464739556e-10
34730,1.7891500690871518e-12,-1.0330841457830842e-10
34740,-1.6613739947160144e-12,-1.0496978857302443e-10
34750,-1.481505685125742e-12,-1.0645129425815017e-10
34760,-1.5148294035576299e-12,-1.079661236617078e-10
34770,8.026106367854926e-13,-1.071635130249223e-10
34780,1.1703293928069404e-12,-1.0599318363211537e-10
34790,2.553028110430261e-13,-1.0573788082107234e-10
34800,8.147369818100991e-13,-1.0492314383926224e-10
34810,-1.0606122752300103e-12,-1.0598375611449225e-10
34820,7.775751177368952e-13,-1.0520618099675536e-10
34830,-6.170198179361952e-13,-1.0582320081469156e-10
34840,1.3203887490215385e-13,-1.056911619397894e-10
34850,6.018966166722415e-13,-1.0508926532311716e-10
34860,7.116417548275329e-13,-1.0437762356828962e-10
34870,7.55162096368895e-14,-1.0430210735865273e-10
34880,5.641145714825494e-13,-1.0373799278717018e-10
34890,1.1598364894400235e-12,-1.0257815629773016e-10
34900,-1.5734307690857605e-13,-1.0273549937463874e-10
34910,-1.0516063721326232e-12,-1.0378710574677135e-10
34920,-2.66301431118339e-13,-1.0405340717788969e-10
34930,1.152029253000754e-12,-1.0290137792488893e-10
34940,1.6873966507085225e-12,-1.0121398127418041e-10
34950,9.299057319614252e-13,-1.0028407554221898e-10
34960,5.395609827022835e-13,-9.974451455951669e-11
34970,1.3565206394176756e-12,-9.838799392009902e-11
34980,-1.628697233474509e-13,-9.855086364344647e-11
34990,8.131361045884432e-13,-9.773772753885802e-11
35000,-5.763468640639584e-13,-9.831407440292198e-11
35010,8.331983388214485e-13,-9.748087606410054e-11
35020,6.188406485821364e-13,-9.68620354155184e-11
35030,1.6960775633725058e-13,-9.669242765918114e-11
35040,3.4548429682240427e-13,-9.634694336235873e-11
35050,4.566947166244006e-13,-9.589024864573432e-11
35060,-4.383257136673342e-14,-9.593408121710106e-11
35070,-5.659664606303738e-13,-9.650004767773143e-11
35080,6.087327297254641e-13,-9.589131494800597e-11
35090,-6.752351840896554e-13,-9.656655013209562e-11
35100,-4.730154873810892e-13,-9.703956561947671e-11
35110,5.212837970261792e-13,-9.651828182245053e-11
35120,3.051327513237875e-13,-9.621314907112674e-11
35130,-9.266784599485824e-13,-9.713982753107532e-11
35140,-2.0788498769554014e-13,-9.734771251877086e-11
35150,3.0150235364798517e-13,-9.704621016512288e-11
35160,-3.005481290814002e-13,-9.734675829420428e-11
35170,-7.083045171791637e-14,-9.741758874592219e-11
35180,3.223670239515252e-13,-9.709522172197066e-11
35190,2.2104582446681506e-13,-9.687417589750385e-11
35200,-5.870764349632656e-13,-9.746125233246712e-11
35210,1.4725357769820628e-13,-9.731399875476892e-11
35220,3.522128689951207e-13,-9.696178588577379e-11
35230,-4.642590122292074e-13,-9.7426044898003e-11
35240,1.7022681098296797e-13,-9.725581808702003e-11
35250,1.2527195015938771e-13,-9.713054613686065e-11
35260,-1.1402922356130716e-13,-9.724457536042196e-11
35270,5.55855121814355e-13,-9.66887202386076e-11
35280,4.1222765466434506e-13,-9.627649258394326e-11
35290,3.8400371426504586e-13,-9.589248886967821e-11
35300,7.030812327925517e-13,-9.518940763688565e-11
35310,7.637197332463357e-13,-9.442568790363932e-11
35320,-6.170226027941499e-14,-9.448739016391873e-11
35330,1.7670354407006293e-13,-9.431068661984867e-11
35340,-4.4149236615475266e-13,-9.475217898600343e-11
35350,1.066243369622238e-12,-9.368593561638118e-11
35360,-6.568168577499311e-13,-9.434275247413112e-11
35370,9.168554841496742e-13,-9.342589698998144e-11
35380,4.92112799704951e-13,-9.29337841902765e-11
35390,6.781045950794698e-13,-9.225567959519703e-11
35400,8.256143474055622e-13,-9.143006524779147e-11
35410,8.725212538156051e-13,-9.055754399397586e-11
35420,8.543181001830151e-13,-8.970322589379285e-11
35430,-2.781401870071879e-13,-8.998136608080005e-11
35440,4.367493808898064e-13,-8.954461669991024e-11
35450,1.4581224332686354e-13,-8.939880445658337e-11
35460,7.756780714742909e-13,-8.862312638510908e-11
35470,-1.2225149117846694e-13,-8.874537787628754e-11
35480,5.2184880493728e-13,-8.822352907135026e-11
35490,5.599320235091208e-13,-8.766359704784114e-11
35500,7.919453727010903e-13,-8.687165167514006e-11
35510,6.296866357129421e-13,-8.624196503942712e-11
35520,7.335842947023732e-13,-8.550838074472475e-11
35530,-1.1921394709480185e-13,-8.562759469181955e-11
35540,-5.998552841936717e-14,-8.568758022023892e-11
35550,5.957682622565103e-13,-8.509181195798242e-11
35560,2.4163270995798543e-13,-8.485017924802444e-11
35570,-4.082608114790323e-13,-8.525844005950347e-11
35580,-5.031226328704314e-13,-8.576156269237391e-11
35590,-5.4888000911283725e-14,-8.58164506932852e-11
35600,4.679235564151132e-13,-8.534852713687008e-11
35610,3.8088820502846964e-13,-8.49676389318416e-11
35620,1.5699031791659784e-13,-8.4810648613925e-11
35630,8.000883955036586e-13,-8.401056021842135e-11
35640,1.0208998349956458e-12,-8.29896603834257e-11
35650,1.077203622504384e-12,-8.191245676092133e-11
35660,-2.2034251414864284e-13,-8.213279927506997e-11
35670,-5.231263768908415e-13,-8.265592565196081e-11
35680,-1.041219167236679e-12,-8.369714481919749e-11
35690,2.326597158478945e-13,-8.34644851033496e-11
35700,-1.0536835956243316e-12,-8.451816869897394e-11
35710,8.067304931925267e-13,-8.371143820578141e-11
35720,-3.163640527903098e-13,-8.402780225857171e-11
35730,-5.144358879658903e-13,-8.45422381465376e-11
35740,-2.5224293028677546e-13,-8.479448107682438e-11
35750,3.7185535908861657e-13,-8.442262571773576e-11
35760,8.006034138737372e-14,-8.434256537634839e-11
35770,3.191261171879234e-13,-8.402343925916047e-11
35780,4.420268520992934e-13,-8.358141240706117e-11
35790,2.672401438754731e-13,-8.33141722631857e-11
35800,-1.8506802332321496e-13,-8.349924028650892e-11
35810,9.870957817203908e-13,-8.251214450478852e-11
35820,7.178924712807711e-13,-8.179425203350775e-11
35830,9.387508725728383e-13,-8.085550116093492e-11
35840,-7.785407662066519e-13,-8.163404192714157e-11
35850,1.3134414276074418e-12,-8.032060049953412e-11
35860,8.644538737012341e-13,-7.945614662583288e-11
35870,1.0960156292570157e-12,-7.836013099657587e-11
35880,2.77573215006041e-13,-7.808255778156982e-11
35890,1.6137609473020476e-12,-7.646879683426778e-11
35900,1.8094733686994766e-12,-7.46593234655683e-11
35910,1.7576767657661889e-12,-7.290164669980211e-11
35920,3.1256348056282993e-13,-7.258908321923928e-11
35930,2.743376251746265e-13,-7.231474559406466e-11
35940,1.0452053425729265e-12,-7.126954025149174e-11
35950,1.4487134873076662e-12,-6.982082676418407e-11
35960,1.396191052439158e-12,-6.842463571174491e-11
35970,3.4395616913093817e-13,-6.808067954261397e-11
35980,4.692876308975962e-13,-6.761139191171637e-11
35990,4.110737654761054e-13,-6.720031814624027e-11
36000,8.796116449027732e-13,-6.63207065013375e-11
36010,1.4665510853307666e-13,-6.617405139280443e-11
36020,1.5803566404997875e-12,-6.459369475230464e-11
36030,1.6463917174761166e-12,-6.294730303482853e-11
36040,1.6101285334457732e-12,-6.133717450138276e-11
36050,1.1440677802047294e-12,-6.019310672117803e-11
36060,-1.2119599276415282e-13,-6.031430271394218e-11
36070,1.4838150337034148e-13,-6.016592121057184e-11
36080,8.688972711938214e-13,-5.929702393937802e-11
36090,6.649181801078499e-13,-5.863210575927017e-11
36100,2.791625187025679e-13,-5.83529432405676e-11
36110,5.600423532303791e-13,-5.779290088733722e-11
36120,-4.880884135626636e-13,-5.828098930089989e-11
36130,5.121014493345113e-13,-5.7768887851565375e-11
36140,1.9791197952836355e-13,-5.757097587203701e-11
36150,5.114695189590624e-13,-5.705950635307795e-11
36160,-5.664743162144241e-13,-5.762598066929237e-11
36170,-3.6575311458307e-13,-5.7991733783875436e-11
36180,4.421039790726834e-14,-5.794752338596817e-11
36190,4.808577215509175e-13,-5.746666566441725e-11
36200,2.1628757126404484e-13,-5.7250378093153204e-11
36210,1.0617534048974447e-12,-5.618862468825576e-11
36220,1.1765631040834057e-12,-5.501206158417235e-11
36230,-1.4254372325061443e-14,-5.502631595649741e-11
36240,6.725121559562208e-13,-5.435380380054119e-11
36250,9.968185996175128e-13,-5.335698520092368e-11
36260,1.0685498384231594e-12,-5.228843536250052e-11
36270,3.680481131459842e-13,-5.1920387249354536e-11
36280,-8.591397781525556e-13,-5.277952702750709e-11
36290,-2.5521996443155607e-13,-5.303474699193865e-11
36300,-4.345188243852154e-13,-5.3469265816323867e-11
36310,-1.551055935276817e-13,-5.362437140985155e-11
36320,-1.4284722234837178e-13,-5.376721863219992e-11
36330,7.42748888692163e-14,-5.3692943743330707e-11
36340,7.209060434412303e-14,-5.362085313898658e-11
36350,2.209347816611249e-13,-5.339991835732546e-11
36360,2.5531044733718283e-13,-5.3144607909988275e-11
36370,4.409588070761965e-13,-5.2703649102912076e-11
36380,-2.0461601100191796e-13,-5.2908265113914e-11
36390,-4.02057698296243e-13,-5.331032281221024e-11
36400,-3.318210742350322e-13,-5.364214388644527e-11
36410,-5.15566075200458e-13,-5.415770996164573e-11
36420,4.2576728119190153e-13,-5.3731942680453824e-11
36430,-2.070231821183384e-13,-5.393896586257216e-11
36440,-6.107843812439683e-13,-5.454975024381613e-11
36450,-3.0377113785581835e-13,-5.485352138167195e-11
36460,-1.950861418627546e-13,-5.5048607523534704e-11
36470,-9.956744453939452e-13,-5.604428196892865e-11
36480,-8.359723557803692e-13,-5.688025432470902e-11
36490,-5.621070633292147e-13,-5.7442361388038235e-11
36500,1.1513848109743318e-12,-5.6290976577063905e-11
36510,4.669820382268734e-13,-5.582399453883703e-11
36520,-1.7227134322304782e-12,-5.754670797106751e-11
36530,-2.0537983479040805e-12,-5.960050631897159e-11
36540,-2.0770198346677274e-12,-6.167752615363932e-11
36550,2.4406674274914733e-13,-6.143345941089017e-11
36560,-1.8136313917666111e-12,-6.324709080265678e-11
36570,-1.75742985684562e-12,-6.50045206595024e-11
36580,-5.285565683276816e-13,-6.553307722783008e-11
36590,9.22552314863817e-13,-6.461052491296626e-11
36600,5.683318047320391e-13,-6.404219310823423e-11
36610,-9.346946620448841e-14,-6.413566257443872e-11
36620,-9.661782356094246e-13,-6.510184081004814e-11
36630,-1.5429730645171712e-12,-6.664481387456531e-11
36640,-1.1231760991516223e-12,-6.776798997371694e-11
36650,-6.581589060421913e-13,-6.842614887975912e-11
36660,6.157285666298071e-13,-6.781042031312932e-11
36670,-1.5870258940781882e-12,-6.93974462072075e-11
36680,1.3862484606039213e-12,-6.801119774660358e-11
36690,1.1232484519588693e-12,-6.688794929464472e-11
36700,1.0643198985837765e-12,-6.582362939606095e-11
36710,5.186698371023143e-13,-6.530495955895864e-11
36720,6.705231303062732e-13,-6.463443642865236e-11
36730,4.844603138738419e-13,-6.414997611477853e-11
36740,4.944765337295501e-13,-6.365549958104897e-11
36750,6.537026911110369e-13,-6.300179688993793e-11
36760,8.392105290651347e-13,-6.21625863608728e-11
36770,-9.477549560607979e-13,-6.311034131693359e-11
36780,-1.1097174295038538e-12,-6.422005874643745e-11
36790,1.3994423241061191e-12,-6.282061642233133e-11
36800,-8.223082815992072e-13,-6.364292470393054e-11
36810,-9.275946164955489e-13,-6.457051932042609e-11
36820,1.35552017172174e-12,-6.321499914870434e-11
36830,-1.097689470896945e-15,-6.321609683817524e-11
36840,1.6293616859476971e-13,-6.305316066958047e-11
36850,-1.70586836396968e-12,-6.475902903355015e-11
36860,-2.0568577830654065e-12,-6.681588681661556e-11
36870,4.614605990045014e-13,-6.635442621761106e-11
36880,-1.7347831303795915e-12,-6.808920934799065e-11
36890,-6.888842901373329e-13,-6.877809363812799e-11
36900,-1.3876837807594592e-12,-7.016577741888745e-11
36910,-1.5075380456939889e-12,-7.167331546458145e-11
36920,-1.3926272707640818e-13,-7.181257819165785e-11
36930,-4.151952927856632e-13,-7.222777348444351e-11
36940,-1.3986172768259961e-12,-7.362639076126951e-11
36950,-1.4647419877797248e-12,-7.509113274904923e-11
36960,-1.8069748397281787e-13,-7.527183023302205e-11
36970,6.140959695354402e-14,-7.521042063606851e-11
36980,1.7843151633008266e-14,-7.51925774844355e-11
36990,-8.73122230454014e-13,-7.606569971488952e-11
37000,-1.425136499280251e-12,-7.749083621416977e-11
37010,-1.1518959196728616e-12,-7.864273213384263e-11
37020,-7.703749129624791e-14,-7.871976962513888e-11
37030,1.2207224615539573e-12,-7.749904716358492e-11
37040,-8.224621248592467e-13,-7.832150928844417e-11
37050,-1.1159465099597464e-12,-7.943745579840391e-11
