frame_no,absolute_rotation,net_absolute_rotation
11970,0.16703779230892737,1.0908490109910078
11980,0.3956407826689163,1.4864897936599242
11990,0.08048529599898975,1.5669750896589139
12000,0.17233818640827142,1.7393132760671852
12010,0.2550152464364276,1.9943285225036127
12020,0.138843025726402,2.1331715482300146
12030,0.4652397140344236,2.598411262264438
12040,0.2299979331998359,2.8284091954642743
12050,-0.07794294686072997,2.7504662486035443
12060,-0.1443809185117956,2.606085330091749
12070,-0.07622606100361899,2.5298592690881296
12080,-0.3887898106549134,2.141069458433216
12090,-0.3092726052377843,1.8317968531954318
12100,0.35847376166808664,2.1902706148635183
12110,0.017998487183575884,2.208269102047094
12120,-0.4533393110632035,1.7549297909838903
12130,0.4802365546895519,2.2351663456734423
12140,0.27855653314195067,2.513722878815393
12150,0.11661305780722839,2.6303359366226213
12160,-0.3266290605650623,2.303706876057559
12170,-0.09517371086387488,2.208533165193684
12180,-0.4482437883353981,1.7602893768582861
12190,0.06639518034699043,1.8266845572052766
12200,-0.3632742326489216,1.463410324556355
12210,-0.1966977784731964,1.2667125460831585
12220,-0.15804376183647648,1.108668784246682
12230,-0.14026640951405134,0.9684023747326307
12240,-0.13076775232779883,0.8376346224048319
12250,-0.48872537852429415,0.34890924388053773
12260,-0.2880278900886251,0.06088135379191262
12270,-0.15480336588583163,-0.09392201209391901
12280,0.22942085160582826,0.13549883951190925
12290,0.12447039274684811,0.25996923225875734
12300,0.44424959565040206,0.7042188279091595
12310,-0.17872703489779712,0.5254917930113623
12320,0.3345735923570093,0.8600653853683715
12330,0.31926090222824416,1.1793262875966157
12340,-0.264085582586846,0.9152407050097697
12350,-0.28595982697139455,0.6292808780383752
12360,-0.19015948774071342,0.43912139029766173
12370,-0.046828916481705625,0.3922924738159561
12380,0.30086334918449725,0.6931558230004533
12390,-0.4405622847839239,0.2525935382165294
12400,-0.24527534799680134,0.007318190219728071
12410,-0.012626295910063725,-0.005308105690335654
12420,-0.19159833838104023,-0.1969064440713759
12430,-0.02291180645746086,-0.21981825052883674
12440,0.19750484402824173,-0.022313406500595018
12450,-0.07724548503703978,-0.0995588915376348
12460,-0.34607131935968344,-0.44563021089731825
12470,0.29243941909163845,-0.1531907918056798
12480,0.08390159924720188,-0.06928919255847792
12490,-0.015579810126267513,-0.08486900268474543
12500,0.13260540707704965,0.04773640439230423
12510,-0.40908163124371605,-0.3613452268514118
12520,-0.6924394431575518,-1.0537846700089637
12530,0.505206432457194,-0.5485782375517697
12540,-0.18948847091841844,-0.7380667084701882
12550,-0.0056664617664511805,-0.7437331702366393
12560,-0.014957875428568268,-0.7586910456652076
12570,0.019582030515118722,-0.7391090151500889
12580,0.12221642938480089,-0.6168925857652879
12590,-0.41021151138033396,-1.0271040971456218
12600,0.13523303252337562,-0.8918710646222462
12610,0.43411223908330987,-0.4577588255389363
12620,-0.16426144288658925,-0.6220202684255256
12630,0.3501847565311944,-0.2718355118943312
12640,0.23443440187264256,-0.03740111002168864
12650,-0.12368824970034716,-0.1610893597220358
12660,-0.6420741551760752,-0.8031635148981111
12670,-0.41231621027447524,-1.2154797251725864
12680,0.13519625146886463,-1.0802834737037217
12690,0.17218069777664086,-0.9081027759270808
12700,0.12659633260444295,-0.7815064433226379
12710,0.20888857579348435,-0.5726178675291536
12720,0.43233171067467435,-0.1402861568544792
12730,-0.06570590889344556,-0.20599206574792478
12740,0.046382071553779984,-0.1596099941941448
12750,0.41094346626000566,0.2513334720658609
12760,0.016461741699387984,0.26779521376524884
12770,0.2876592394701137,0.5554544532353625
12780,-0.20390448123215577,0.3515499720032067
12790,0.05378807181357302,0.40533804381677974
12800,1.0888738883282987,1.4942119321450784
12810,0.23402829684777746,1.7282402289928558
12820,-0.1304520223973868,1.597788206595469
12830,-0.17071102715902065,1.4270771794364483
12840,-0.23152403681325645,1.1955531426231918
12850,-0.2340308350243053,0.9615223075988865
12860,-0.29925334987050944,0.662268957728377
12870,0.6922401771104908,1.3545091348388678
12880,-0.016462378955973835,1.338046755882894
12890,0.22063564573044314,1.558682401613337
12900,0.360726030083006,1.919408431696343
12910,-0.19607347519510457,1.7233349565012384
12920,-0.10211662562141016,1.6212183308798283
12930,-0.20825771817175542,1.4129606127080727
12940,0.0512091503793367,1.4641697630874093
12950,0.036118540677996094,1.5002883037654053
12960,-0.13364378916205497,1.3666445146033503
12970,-0.014092369002819587,1.3525521456005307
12980,0.19773616857560697,1.5502883141761377
12990,0.09610251116964745,1.646390825345785
13000,-0.04785400929374041,1.5985368160520446
13010,0.8459557841183108,2.4444926001703555
13020,-0.05387553762711311,2.3906170625432424
13030,-0.9053113690069803,1.485305693536262
13040,-0.039831966964638144,1.445473726571624
13050,0.04808103037667903,1.493554756948303
13060,0.1840190320610705,1.6775737890093736
13070,0.007070173018581297,1.684643962027955
13080,-0.3017796669778959,1.3828642950500591
13090,-0.09193292712758372,1.2909313679224754
13100,0.05515436188738961,1.346085729809865
13110,0.46194928802872404,1.808035017838589
13120,-0.10137323180697405,1.7066617860316151
13130,-0.21571394401747088,1.4909478420141442
13140,-0.013710780468507695,1.4772370615456365
13150,0.4416994486912462,1.9189365102368827
13160,0.373997917663716,2.2929344279005988
13170,-0.339341454450732,1.9535929734498667
13180,-1.420126677703852,0.5334662957460148
13190,-0.22085288295850322,0.31261341278751154
13200,0.3098494909831376,0.6224629037706491
13210,0.3733757964444861,0.9958387002151352
13220,0.5461288855956226,1.5419675858107578
13230,-0.13503210839362895,1.4069354774171288
13240,-0.148406628569391,1.2585288488477377
13250,0.17788155174983683,1.4364104005975746
13260,0.050319080682543454,1.4867294812801182
13270,-0.5100957939767795,0.9766336873033387
13280,-0.09667270493373083,0.8799609823696078
13290,-0.6836425754125314,0.19631840695707647
13300,0.08875878551470881,0.2850771924717853
13310,0.9836272851968372,1.2687044776686225
13320,0.19824307016076828,1.4669475478293907
13330,0.1445352427327433,1.611482790562134
13340,0.2975591402396905,1.9090419308018245
13350,0.19480632445929552,2.10384825526112
13360,0.02264573742639684,2.1264939926875166
13370,0.2560552984196116,2.382549291107128
13380,-0.16927636940015167,2.2132729217069764
13390,-0.29653260505158907,1.9167403166553874
13400,0.4094418529050518,2.326182169560439
13410,-0.5188373738339209,1.8073447957265183
13420,-0.25983495548034524,1.547509840246173
13430,-0.0957037010425742,1.4518061392035988
13440,-0.004855256596776718,1.446950882606822
13450,0.08722017180033709,1.5341710544071592
13460,-0.2657644480201478,1.2684066063870114
13470,-0.25591787676386385,1.0124887296231475
13480,-0.3564611793527137,0.6560275502704338
13490,-0.746232052647073,-0.09020450237663924
13500,-0.8757759109058112,-0.9659804132824504
13510,0.14183303319518634,-0.8241473800872641
13520,-0.49294945924914174,-1.3170968393364058
13530,-0.47005355231634216,-1.787150391652748
13540,0.19614989406063912,-1.5910004975921088
13550,0.11148390577569227,-1.4795165918164166
13560,0.23747441177980816,-1.2420421800366084
13570,-0.24014381662176673,-1.482185996658375
13580,0.14921971077210522,-1.3329662858862699
13590,0.688113034075949,-0.6448532518103208
13600,0.4334701714752066,-0.21138308033511422
13610,-0.07962478622850251,-0.2910078665636167
13620,-0.5196716965190619,-0.8106795630826786
13630,0.05118274897310759,-0.759496814109571
13640,0.05429308424114245,-0.7052037298684286
13650,0.1158325280766729,-0.5893712017917557
13660,-0.01093979210604526,-0.600310993897801
13670,-0.025921618211748515,-0.6262326121095495
13680,-0.31454209578223347,-0.940774707891783
13690,-0.6942520667690776,-1.6350267746608607
13700,-0.030889801104605683,-1.6659165757654664
13710,-0.5760599859138708,-2.241976561679337
13720,0.1489148340525844,-2.0930617276267527
13730,-0.09849166885106926,-2.191553396477822
13740,-0.13572773411377428,-2.3272811305915964
13750,-0.15569680354275153,-2.482977934134348
13760,-0.24706688685361483,-2.730044820987963
13770,-0.04545574946063714,-2.7755005704486
13780,-0.20248056077612797,-2.9779811312247277
13790,-0.4311420366914343,-3.409123167916162
13800,-0.2072685162282951,-3.616391684144457
13810,-0.3957621534907929,-4.01215383763525
13820,-0.26223314163059586,-4.274386979265845
13830,0.17260794759383402,-4.101779031672011
13840,0.13994542489587153,-3.96183360677614
13850,0.2316412032077006,-3.7301924035684393
13860,0.04309852880577041,-3.687093874762669
13870,-0.26900696911089067,-3.9561008438735596
13880,-0.16192203853080733,-4.118022882404367
13890,-0.27508884114768173,-4.393111723552049
13900,0.23273776645891295,-4.160373957093136
13910,0.17127425707720684,-3.989099700015929
13920,-0.060636318339142146,-4.0497360183550715
13930,-0.6143029049649684,-4.66403892332004
13940,0.23294141042450245,-4.431097512895537
13950,0.2136688821319572,-4.21742863076358
13960,0.035457870275024936,-4.181970760488555
13970,0.03863189760969849,-4.143338862878857
13980,-0.029777953307980876,-4.173116816186838
13990,-0.28806043055169606,-4.461177246738535
14000,0.10132571710335672,-4.359851529635178
14010,-0.03894921112709727,-4.398800740762276
14020,-0.04756629198867104,-4.446367032750947
14030,0.2818743514907372,-4.16449268126021
14040,0.243532568880484,-3.920960112379726
14050,-0.2734785325212675,-4.194438644900994
14060,-0.07063328855278396,-4.265071933453778
14070,-0.153175550681211,-4.418247484134989
14080,-0.2978599508635386,-4.716107434998528
14090,-0.21732087727074406,-4.933428312269272
14100,-0.38887518204851246,-5.322303494317785
14110,-0.2727037303660808,-5.595007224683865
14120,-0.11862943555068994,-5.713636660234555
14130,-0.17914649322832618,-5.892783153462881
14140,0.08954887759255396,-5.803234275870327
14150,0.03691983729965351,-5.7663144385706735
14160,-0.09142428243699405,-5.857738721007667
14170,0.15755278939119274,-5.700185931616475
14180,0.0010535856985609043,-5.699132345917914
14190,-0.1466559366840424,-5.845788282601957
14200,-0.2592627485731146,-6.105051031175071
14210,-0.17315343156775337,-6.278204462742824
14220,0.08876017162330631,-6.189444291119518
14230,-0.10673149193591255,-6.29617578305543
14240,0.20904201257441699,-6.087133770481013
14250,-0.31733078941754256,-6.404464559898555
14260,0.29652532564007883,-6.107939234258476
14270,-0.3705393398227209,-6.478478574081197
14280,-0.15680676553764494,-6.635285339618842
14290,-0.38224402969842514,-7.017529369317267
14300,-0.15438742757917126,-7.171916796896438
14310,-0.05458768027206753,-7.226504477168506
14320,-0.09227832506065323,-7.318782802229159
14330,0.2340637971001476,-7.084719005129012
14340,-0.18625538464255514,-7.270974389771567
14350,-0.25204411732079096,-7.523018507092358
14360,-0.2815119544987053,-7.804530461591063
14370,0.45104212155258533,-7.353488340038478
14380,-0.09686186582109521,-7.450350205859573
14390,0.2077180631138299,-7.242632142745744
14400,-0.23916095811526614,-7.48179310086101
14410,-0.3847471575031857,-7.8665402583641955
14420,0.2751083546613847,-7.59143190370281
14430,0.46718322653302047,-7.12424867716979
14440,0.2482155102870227,-6.876033166882768
14450,0.17919966757775893,-6.696833499305009
14460,0.8248548359276584,-5.87197866337735
14470,0.0018151234022056794,-5.870163539975144
14480,0.38678368244749334,-5.483379857527651
14490,0.33110330465619225,-5.1522765528714585
14500,0.2971148063683737,-4.855161746503085
14510,0.02357563270114589,-4.831586113801939
14520,0.3684500888953085,-4.463136024906631
14530,-0.5111107250642535,-4.9742467499708845
14540,0.09509713681639997,-4.8791496131544845
14550,-0.057814223233621356,-4.936963836388106
14560,0.4985257990209058,-4.4384380373672
14570,-0.054816275958808516,-4.493254313326008
14580,-0.21239694590435385,-4.705651259230362
14590,-0.37628403539540667,-5.081935294625769
14600,0.11397654010006023,-4.967958754525709
14610,0.04997687881132242,-4.9179818757143865
14620,0.05198273056950246,-4.865999145144884
14630,-0.27093826274191596,-5.1369374078868
14640,0.7794588268952088,-4.357478580991591
14650,0.08603459692495757,-4.271443984066634
14660,0.05699916376783059,-4.214444820298803
14670,0.3566151013978326,-3.857829718900971
14680,-0.4624240630206698,-4.3202537819216404
14690,0.31902509420534225,-4.001228687716298
14700,0.08227478121301254,-3.918953906503286
14710,-0.09781291478972202,-4.016766821293008
14720,0.13714036354775266,-3.8796264577452555
14730,-0.45051563201217226,-4.330142089757428
14740,0.14596928357897937,-4.184172806178449
14750,0.27787440282162335,-3.9062984033568253
14760,0.1387497845808818,-3.7675486187759435
14770,0.47360047891007173,-3.2939481398658716
14780,0.023397783428018303,-3.2705503564378535
14790,-0.10342208395703811,-3.3739724403948914
14800,0.07954147797320403,-3.2944309624216874
14810,0.15286195762707666,-3.1415690047946105
14820,0.39647909320179997,-2.7450899115928107
14830,0.18597839160963697,-2.5591115199831735
14840,0.055647035827678736,-2.503464484155495
14850,0.4062868282064263,-2.0971776559490687
14860,1.0743670958393556,-1.022810560109713
14870,0.41203152276553473,-0.6107790373441784
14880,0.13915612037242658,-0.4716229169717518
14890,-0.7966041771634785,-1.2682270941352303
14900,-0.02483456224269381,-1.293061656377924
14910,0.2231989741038093,-1.0698626822741146
14920,0.1818251967803373,-0.8880374854937774
14930,0.22173118837558717,-0.6663062971181902
14940,-0.09924942928683243,-0.7655557264050227
14950,-0.17823587355138906,-0.9437915999564117
14960,0.19891135858967418,-0.7448802413667375
14970,0.18691991723435167,-0.5579603241323858
14980,-0.18710540510119014,-0.745065729233576
14990,-0.1672803174539884,-0.9123460466875644
15000,-0.10895311936681283,-1.021299166054377
15010,0.3027747470563363,-0.7185244189980409
15020,-0.17817561244064584,-0.8967000314386867
15030,-0.29549394111573185,-1.1921939725544186
15040,0.8402537279060369,-0.3519402446483817
15050,-0.06812835915184395,-0.42006860380022565
15060,0.13155999951313097,-0.2885086042870947
15070,0.4175885322580458,0.12907992797095114
15080,0.16294026333580686,0.292020191306758
15090,0.3600960330655018,0.6521162243722598
15100,-0.002041143042109182,0.6500750813301506
15110,0.13955374680135121,0.7896288281315018
15120,0.3560913132018417,1.1457201413333435
15130,0.3678328594709374,1.513553000804281
15140,-0.09102241045695852,1.4225305903473224
15150,0.3181587265898127,1.7406893169371351
15160,-0.27768009859934306,1.463009218337792
15170,-0.24868865633238446,1.2143205620054076
15180,0.21209408852644468,1.4264146505318522
15190,0.617485686873431,2.043900337405283
15200,0.7147033183420995,2.7586036557473825
15210,0.23228628332336587,2.9908899390707484
15220,0.12351183098232543,3.1144017700530737
15230,-0.3187778027257329,2.795623967327341
15240,-0.12935174590445547,2.6662722214228856
15250,0.15639850518115794,2.8226707266040436
15260,0.07389758268355852,2.896568309287602
15270,-0.07281584216551154,2.8237524671220906
15280,0.9876318485864939,3.8113843157085845
15290,-0.2559748143370026,3.555409501371582
15300,-0.09119500051854178,3.4642145008530405
15310,-0.06022706026711429,3.4039874405859263
15320,0.2106113167704594,3.6145987573563856
15330,0.19294993087889786,3.8075486882352836
15340,-0.26627880782951646,3.541269880405767
15350,0.813200576949212,4.354470457354979
15360,0.3698089301983139,4.724279387553293
15370,-0.02535040103237971,4.698928986520913
15380,-0.37717601336120854,4.321752973159705
15390,0.1835749464861222,4.505327919645827
15400,-0.9951022071230676,3.5102257125227596
15410,0.2036280866763534,3.713853799199113
15420,1.861920059803763,5.575773859002876
15430,-0.21055209847479248,5.365221760528083
15440,-0.525089941374992,4.8401318191530915
15450,-0.12447836302763997,4.715653456125452
15460,0.5111053021926973,5.226758758318149
15470,0.11469927530925979,5.341458033627409
15480,0.08676893477344003,5.428226968400849
15490,-0.12535529190186354,5.302871676498985
15500,0.1720097555749932,5.474881432073978
15510,-0.3220012468806467,5.1528801851933315
15520,-0.21393854819250627,4.938941637000825
15530,1.2163183844236658,6.155260021424491
15540,-0.32035020291722927,5.834909818507262
15550,0.3160147685378444,6.150924587045106
15560,-0.020809885413272333,6.130114701631833
15570,-0.5802322494731814,5.549882452158652
15580,-0.3755327026186672,5.174349749539985
15590,-0.004052838032725581,5.1702969115072595
15600,0.17269682033748487,5.342993731844745
15610,-0.46367842435481293,4.879315307489931
15620,0.12132237263506855,5.000637680125
15630,0.7731893623080998,5.7738270424330995
15640,-0.27195910407169405,5.501867938361405
15650,0.16118804254079222,5.663055980902198
15660,-0.6959789674798652,4.967077013422332
15670,0.16047672366809712,5.127553737090429
15680,0.20936750873721968,5.336921245827649
15690,-0.23784877058212966,5.09907247524552
15700,-0.08363818242824282,5.015434292817277
15710,-0.08895367649788616,4.926480616319391
15720,-0.21937946258293267,4.707101153736458
15730,0.2865921363821075,4.993693290118565
15740,-0.09767492805406429,4.896018362064501
15750,-0.057966941464434735,4.838051420600066
15760,0.05227805812874537,4.890329478728812
15770,0.13776022162798704,5.028089700356799
15780,-0.31569133480565714,4.712398365551142
15790,0.08037856075480464,4.7927769263059465
15800,-0.13126010753302797,4.661516818772919
15810,-0.14691190608127092,4.514604912691648
15820,0.093922325115377,4.608527237807025
15830,-0.1553246308739391,4.453202606933086
15840,-0.2932830145918819,4.159919592341204
15850,-0.21869698205726573,3.9412226102839383
15860,-0.39400916323714874,3.5472134470467895
15870,-0.526693838806189,3.0205196082406003
15880,0.2988992837543041,3.3194188919949044
15890,1.2552625416151406,4.574681433610045
15900,-0.3013164415445863,4.273364992065458
15910,-0.03213284656033432,4.241232145505124
15920,-0.2896919526982186,3.951540192806905
15930,-0.3340457175396528,3.6174944752672524
15940,0.3139108332291757,3.931405308496428
15950,0.0188328038403207,3.950238112336749
15960,0.5569046487214456,4.507142761058194
15970,-0.22169068910564577,4.285452071952548
15980,-0.17041077561609327,4.115041296336455
15990,0.34619038829129556,4.46123168462775
16000,-0.06245053087692329,4.398781153750827
16010,-0.27111786177560343,4.127663291975224
16020,0.15556381376205985,4.283227105737284
16030,-0.28517529760355476,3.998051808133729
16040,0.4022319841140786,4.400283792247808
16050,0.24733915810635534,4.6476229503541635
16060,-0.014066580120033657,4.63355637023413
16070,-0.17687483571770735,4.456681534516423
16080,0.562284458421265,5.018965992937687
16090,0.20439495270477737,5.223360945642464
16100,0.5932943469943841,5.816655292636849
16110,0.04650991775422216,5.863165210391071
16120,-0.17541809831009078,5.687747112080981
16130,-0.25056218013321163,5.437184931947769
16140,-0.13848840513540794,5.298696526812361
16150,-0.22927927480429947,5.069417252008062
16160,0.07576611589852669,5.145183367906589
16170,-0.20164362230578511,4.943539745600804
16180,0.2287075691986015,5.172247314799405
16190,0.6292507624959779,5.801498077295383
16200,-0.2919303014266382,5.509567775868745
16210,-0.03925012487969556,5.470317650989049
16220,0.20768443515681972,5.678002086145868
16230,-0.11005412096158435,5.567947965184284
16240,-0.09762791692683095,5.470320048257453
16250,-0.24145348401371206,5.2288665642437415
16260,-0.3165503374585106,4.912316226785231
16270,-0.1533394555059432,4.758976771279288
16280,0.5580375936689289,5.317014364948217
16290,-0.31061749149867457,5.0063968734495425
16300,0.39332606212777793,5.39972293557732
16310,0.30140527998905836,5.701128215566379
16320,-0.10479700222232967,5.596331213344049
16330,0.2309179684559657,5.827249181800015
16340,0.10809495509128698,5.9353441368913025
16350,-0.17052977070178002,5.764814366189523
16360,0.7538642634136767,6.518678629603199
16370,0.007075929648218361,6.525754559251418
16380,-1.1494714186710888,5.376283140580329
16390,-0.23222765225051553,5.144055488329813
16400,0.22519874508654766,5.369254233416361
16410,-0.11221567589493674,5.257038557521424
16420,-0.13788726249427494,5.119151295027149
16430,0.1779731373139376,5.297124432341087
16440,-0.06880800147396893,5.2283164308671175
16450,-0.1429214162069247,5.085395014660193
16460,-0.26754870803651054,4.817846306623682
16470,0.29603759452660056,5.113883901150283
16480,-0.18970038785746757,4.924183513292816
16490,-0.028748610974566984,4.895434902318248
16500,0.06638471533448989,4.961819617652738
16510,-0.6188596472366739,4.342959970416064
16520,-0.5613019479739573,3.781658022442107
16530,-0.7012414397065004,3.0804165827356065
16540,-0.46982327803766666,2.61059330469794
16550,0.11202074526391523,2.722614049961855
16560,-0.12098614373486058,2.6016279062269945
16570,-0.2881396370540734,2.313488269172921
16580,-0.24668349246309362,2.0668047767098274
16590,-0.3497454217554364,1.717059354954391
16600,-0.34029001290993366,1.3767693420444576
16610,0.45517458905519426,1.831943931099652
16620,0.14166680114523186,1.9736107322448837
16630,-0.11210212997973738,1.8615086022651464
16640,-0.38704092742955154,1.4744676748355947
16650,-0.00904411679645246,1.4654235580391421
16660,0.1630696744794575,1.6284932325185997
16670,-0.46301377632153934,1.1654794561970603
16680,-0.07418421148785136,1.091295244709209
16690,-0.12814602504609426,0.9631492196631147
16700,0.09390166636172623,1.0570508860248409
16710,-0.275004169475631,0.7820467165492099
16720,-0.22636599531837678,0.5556807212308331
16730,-0.07867285123427899,0.47700786999655415
16740,-0.16408087701405796,0.31292699298249615
16750,-0.34937862845675827,-0.03645163547426211
16760,-0.10857399556723825,-0.14502563104150035
16770,-0.3043109890372008,-0.4493366200787011
16780,-0.3670713012303582,-0.8164079213090594
16790,0.1737322933457604,-0.642675627963299
16800,0.43917833743872114,-0.20349729052457788
16810,0.22350874861769549,0.020011458093117607
16820,0.06660222520583617,0.08661368329895378
16830,-0.15271603233093106,-0.06610234903197729
16840,-0.1257533133892699,-0.1918556624212472
16850,-0.0054490764622352975,-0.1973047388834825
16860,-0.05852669508883916,-0.25583143397232166
16870,0.19523541267063838,-0.06059602130168329
16880,-0.2244162078416908,-0.2850122291433741
16890,-0.26545627326169235,-0.5504685024050664
16900,0.13888810458144984,-0.41158039782361655
16910,-0.5424079560519663,-0.9539883538755829
16920,-0.061891417085600475,-1.0158797709611833
16930,0.17097313570489692,-0.8449066352562864
16940,0.1017284874549985,-0.7431781478012879
16950,0.08529668053243257,-0.6578814672688553
16960,0.022119097498377524,-0.6357623697704778
16970,0.17486374629627943,-0.4608986234741984
16980,0.1388199070700838,-0.3220787164041146
16990,0.2495056915147926,-0.07257302488932202
17000,0.2977193659612461,0.22514634107192408
17010,-0.3754455331072355,-0.15029919203531142
17020,0.29394776884547025,0.14364857681015883
17030,-0.41992582200753503,-0.2762772451973762
17040,-0.36648349563481153,-0.6427607408321877
17050,-0.03217948375199183,-0.6749402245841796
17060,0.37781886342764864,-0.2971213611565309
17070,-0.031813465928708116,-0.328934827085239
17080,-0.4435492108455181,-0.7724840379307572
17090,-0.00965621847812682,-0.782140256408884
17100,-0.04100993417884077,-0.8231501905877248
17110,-0.05537133989987654,-0.8785215304876013
17120,-0.8581041751915799,-1.7366257056791812
17130,-0.12041598185092042,-1.8570416875301017
17140,-0.10512200450715525,-1.962163692037257
17150,-0.15328232528668648,-2.1154460173239436
17160,-0.774749629245801,-2.8901956465697447
17170,-0.2779218267997115,-3.168117473369456
17180,-0.07730140149286047,-3.2454188748623167
17190,0.41476256978027737,-2.8306563050820395
17200,0.15598220397156776,-2.6746741011104715
17210,-0.14554900242876864,-2.82022310353924
17220,0.13619595010409483,-2.6840271534351454
17230,0.2007723289355624,-2.483254824499583
17240,0.2860521934173141,-2.197202631082269
17250,-0.4173462545257244,-2.6145488856079933
17260,-0.10725614077644544,-2.721805026384439
17270,-0.037564683154489555,-2.7593697095389285
17280,0.4160304659170452,-2.3433392436218834
17290,0.13849613210580358,-2.20484311151608
17300,-0.06236798944818321,-2.267211100964263
17310,-0.08424367718749191,-2.3514547781517545
17320,0.06342062441156998,-2.2880341537401847
17330,0.05330656404150924,-2.2347275896986756
17340,0.041029836748241094,-2.1936977529504347
17350,0.10574907528760404,-2.0879486776628307
17360,0.08148712540390543,-2.006461552258925
17370,0.3881743886253444,-1.6182871636335807
17380,0.15475293113854907,-1.4635342324950316
17390,0.2321095723240125,-1.231424660171019
17400,0.1432296577631101,-1.088195002407909
17410,-0.6212799121811103,-1.7094749145890193
17420,0.16454173810294875,-1.5449331764860705
17430,0.02539410924644828,-1.5195390672396223
17440,-0.14157438875196188,-1.661113455991584
17450,-0.5114395957535675,-2.1725530517451515
17460,-0.10732386050409536,-2.2798769122492466
17470,0.17336987608696186,-2.106507036162285
17480,0.11124422773761859,-1.9952628084246662
17490,-0.29515629536072213,-2.2904191037853883
17500,0.2051385854511885,-2.0852805183341996
17510,-0.19012470012928334,-2.275405218463483
17520,-0.06571050768990391,-2.341115726153387
17530,-0.4632377719983894,-2.8043534981517766
17540,0.27370741346862626,-2.53064608468315
17550,-0.2323623174298378,-2.763008402112988
17560,-0.1175968241197799,-2.8806052262327677
17570,-0.391883928656555,-3.272489154889323
17580,0.019606763071412778,-3.25288239181791
17590,-0.4217268153274021,-3.6746092071453123
17600,0.13710206895945462,-3.5375071381858576
17610,0.17264018626414723,-3.3648669519217105
17620,-0.18765478924071646,-3.552521741162427
17630,-0.6353966398625962,-4.187918381025023
17640,0.5614466734948244,-3.6264717075301984
17650,-0.12694976831390378,-3.7534214758441022
17660,-0.47506597821753876,-4.228487454061641
17670,0.013130394047531397,-4.215357060014109
17680,-0.08253239704445822,-4.2978894570585675
17690,-0.4289566966961874,-4.726846153754755
17700,0.33803506758584007,-4.388811086168915
17710,0.1827803146338107,-4.206030771535104
17720,0.09958436629346185,-4.106446405241643
17730,-0.6325002689597173,-4.73894667420136
17740,-0.2539994062246057,-4.992946080425965
17750,-0.2943264607438316,-5.287272541169797
17760,-0.07461108414839904,-5.361883625318196
17770,-0.15298469605828582,-5.514868321376482
17780,0.09446854445196558,-5.4203997769245165
17790,-0.11111347029411202,-5.531513247218628
17800,-0.23512450938461718,-5.766637756603245
17810,-0.09430202291274044,-5.860939779515985
17820,0.28958857817190076,-5.5713512013440845
17830,-0.015485143645859267,-5.586836344989944
17840,0.16128649197240835,-5.425549853017536
17850,0.02562145219829412,-5.399928400819242
17860,-0.04998404026860388,-5.449912441087846
17870,-0.12958535251455525,-5.579497793602401
17880,-0.33867421806021847,-5.9181720116626195
17890,-0.03991476119925584,-5.958086772861876
17900,0.018612779082231887,-5.939473993779644
17910,-0.28467204503983956,-6.224146038819484
17920,-0.7507955817154237,-6.974941620534907
17930,0.21691347898170732,-6.7580281415532
17940,-0.4143210251479017,-7.1723491667011015
17950,0.7406986683545912,-6.43165049834651
17960,-0.4181711010124768,-6.849821599358987
17970,-0.3106256016377647,-7.160447200996751
17980,-0.02588653658533553,-7.186333737582086
17990,-0.24324423701402914,-7.429577974596116
18000,0.22921261953227404,-7.200365355063842
18010,-0.5494252168988644,-7.7497905719627065
18020,0.3281524795009004,-7.421638092461806
18030,-0.20222773142909423,-7.6238658238909
18040,-0.2728566487043686,-7.896722472595268
18050,-0.08903499858041374,-7.985757471175682
18060,-0.0972124046069819,-8.082969875782664
18070,-0.11669213273884545,-8.19966200852151
18080,-0.3127991851642888,-8.5124611936858
18090,-0.055904959376270984,-8.56836615306207
18100,0.4949505592260974,-8.073415593835973
18110,-0.45310100346316134,-8.526516597299134
18120,0.28181705093683296,-8.2446995463623
18130,0.018075232950430276,-8.22662431341187
18140,0.19130299833669834,-8.035321315075171
18150,-0.014131932461765282,-8.049453247536936
18160,-0.25526777617723245,-8.304721023714169
18170,0.16349555337177163,-8.141225470342398
18180,0.4319426659508146,-7.7092828043915835
18190,-0.4015545910700317,-8.110837395461616
18200,0.13630494281353978,-7.974532452648075
18210,0.017674319562425073,-7.9568581330856505
18220,-0.3649732224739776,-8.321831355559627
18230,0.1456808785475385,-8.176150477012088
18240,-0.16065960559905443,-8.336810082611143
18250,-0.18863509937736,-8.525445181988502
18260,-0.0583369941779077,-8.583782176166409
18270,-0.011847297948561129,-8.59562947411497
18280,-0.20384497470580343,-8.799474448820774
18290,-0.44041420548131904,-9.239888654302094
18300,0.02460981846309903,-9.215278835838994
18310,0.08331467441749094,-9.131964161421504
18320,1.68898515540195,-7.442979006019554
18330,0.732199167911221,-6.7107798381083335
18340,0.038075338671971444,-6.672704499436362
18350,-0.021578723447809627,-6.694283222884172
18360,-0.18731156470652288,-6.881594787590695
18370,-0.20030204717848907,-7.081896834769184
18380,-0.270182466070822,-7.352079300840006
18390,-0.046349763810724066,-7.39842906465073
18400,-0.15659103403215818,-7.555020098682888
18410,-0.2978440374514516,-7.85286413613434
18420,0.04010271225442552,-7.812761423879914
18430,0.06052428960965163,-7.7522371342702625
18440,0.41156984948417236,-7.3406672847860905
