frame_no,relative_translation,net_relative_translation
21430,-1.0329130084321255e-12,-1.6701774760369555e-11
21440,-1.1703592680061555e-12,-1.787213402837571e-11
21450,1.1272971890059613e-12,-1.6744836839369747e-11
21460,4.1335277764114033e-13,-1.6331484061728606e-11
21470,8.889338429702987e-13,-1.5442550218758307e-11
21480,3.3019933329661575e-13,-1.511235088546169e-11
21490,1.037997726751041e-12,-1.4074353158710648e-11
21500,8.514072953374531e-13,-1.3222945863373195e-11
21510,-8.57846448112043e-13,-1.4080792311485238e-11
21520,-8.881759390626612e-14,-1.4169609905391504e-11
21530,5.584134768006755e-13,-1.3611196428590829e-11
21540,9.122399605341107e-13,-1.2698956468056718e-11
21550,3.903544690220136e-13,-1.2308601999034704e-11
21560,-4.93927467452707e-13,-1.2802529466487411e-11
21570,-1.140842997631104e-13,-1.2916613766250521e-11
21580,2.443410995168601e-13,-1.2672272666733662e-11
21590,3.110665927107175e-14,-1.264116600746259e-11
21600,-2.1507047133811905e-13,-1.2856236478800708e-11
21610,-5.979080023158829e-13,-1.3454144481116592e-11
21620,-8.449285903709671e-13,-1.4299073071487559e-11
21630,-1.055079456956272e-13,-1.4404581017183186e-11
21640,4.4950616389713247e-13,-1.3955074853286054e-11
21650,1.1428314052514327e-14,-1.3943646539233539e-11
21660,-1.4842775152895008e-13,-1.409207429076249e-11
21670,8.877102998369374e-15,-1.408319718776412e-11
21680,-8.782063790277783e-14,-1.4171017825666898e-11
21690,9.69334169493856e-13,-1.3201683656173042e-11
21700,-3.6741453622763884e-13,-1.356909819240068e-11
21710,8.613847564316116e-13,-1.2707713435969069e-11
21720,6.730920044166695e-13,-1.2034621431552399e-11
21730,1.4291383165544188e-12,-1.060548311499798e-11
21740,3.531710247752344e-13,-1.0252312090222745e-11
21750,3.378692589818158e-13,-9.914442831240929e-12
21760,1.2794341664315667e-12,-8.635008664809361e-12
21770,2.19327915289003e-13,-8.41568074952036e-12
21780,1.1234827859021225e-12,-7.292197963618237e-12
21790,-4.732496156498854e-13,-7.765447579268122e-12
21800,3.8298486745272446e-13,-7.382462711815397e-12
21810,-8.280756130047771e-13,-8.210538324820175e-12
21820,1.464703793407109e-12,-6.745834531413066e-12
21830,1.822792070484849e-14,-6.727606610708218e-12
21840,-4.406606662014048e-13,-7.1682672769096225e-12
21850,1.061469621100052e-12,-6.106797655809571e-12
21860,-1.437327391944833e-13,-6.250530395004054e-12
21870,-1.4630131615775366e-12,-7.71354355658159e-12
21880,-2.0314269690381097e-12,-9.7449705256197e-12
21890,-1.4311408535160217e-12,-1.1176111379135721e-11
21900,6.109085138273553e-13,-1.0565202865308365e-11
21910,-1.72201167417483e-12,-1.2287214539483195e-11
21920,-2.053225720939603e-12,-1.4340440260422798e-11
21930,-2.2076330361777927e-12,-1.654807329660059e-11
21940,-1.5301850864685047e-12,-1.8078258383069096e-11
21950,2.702750373878494e-13,-1.7807983345681247e-11
21960,1.3136885423499204e-13,-1.7676614491446256e-11
21970,-2.0405512520507323e-12,-1.971716574349699e-11
21980,-1.955991960984245e-12,-2.1673157704481233e-11
21990,-1.969987301530105e-12,-2.364314500601134e-11
22000,-1.2538758838130706e-12,-2.489702088982441e-11
22010,-1.5301284616581081e-13,-2.505003373599022e-11
22020,-1.1815454990751068e-12,-2.6231579235065327e-11
22030,-3.1576411389117775e-13,-2.6547343348956503e-11
22040,-1.0804836932428425e-12,-2.7627827042199344e-11
22050,-1.3381001498635651e-14,-2.764120804369798e-11
22060,-1.1427826218292628e-13,-2.7755486305880907e-11
22070,-1.0467825773375756e-12,-2.8802268883218484e-11
22080,-9.839410909439232e-13,-2.978620997416241e-11
22090,-6.459505249851006e-13,-3.043216049914751e-11
22100,1.2218452977492987e-12,-2.921031520139821e-11
22110,1.5351286279734624e-13,-2.905680233860086e-11
22120,1.0321272032563721e-12,-2.802467513534449e-11
22130,-4.663864938553105e-13,-2.8491061629199798e-11
22140,-1.1080492886066842e-12,-2.9599110917806485e-11
22150,-1.1542544224005066e-12,-3.075336534020699e-11
22160,6.843440154944936e-13,-3.00690213247125e-11
22170,7.100865454508589e-13,-2.935893477926164e-11
22180,3.0030249495259426e-13,-2.9058632284309046e-11
22190,-9.653260915890965e-13,-3.002395837589814e-11
22200,8.300640310677059e-13,-2.919389434483044e-11
22210,7.508490119834093e-13,-2.8443045332847026e-11
22220,-2.430238466833229e-13,-2.868606917953035e-11
22230,-1.044005024040586e-12,-2.9730074203570933e-11
22240,-1.0132651672521948e-12,-3.074333937082313e-11
22250,8.76327456681063e-15,-3.073457609625632e-11
22260,5.131937476104342e-13,-3.0221382348645884e-11
22270,4.931594778607549e-13,-2.9728222870785127e-11
22280,4.645652364723713e-13,-2.926365763431275e-11
22290,6.076998159791388e-13,-2.8655957818333615e-11
22300,6.791150633760772e-13,-2.7976842754957537e-11
22310,1.4199228300661217e-12,-2.6556919924891415e-11
22320,1.3340096737231465e-12,-2.522291025116827e-11
22330,1.6266045312288479e-12,-2.3596305719939423e-11
22340,1.1970145507033262e-12,-2.2399291169236096e-11
22350,1.0090957520183374e-12,-2.1390195417217758e-11
22360,3.4154252220691785e-13,-2.104865289501084e-11
22370,1.833033688639548e-13,-2.0865349526146884e-11
22380,-3.80012603683353e-14,-2.090335078651522e-11
22390,1.1649893455949121e-13,-2.078685185195573e-11
22400,5.534561693817082e-13,-2.0233395682574022e-11
22410,2.2244327660478136e-13,-2.001095240596924e-11
22420,1.1922569234761344e-14,-1.9999029836734478e-11
22430,2.169311678901771e-13,-1.9782098668844302e-11
22440,3.756908495644307e-13,-1.9406407819279872e-11
22450,2.2072197464563532e-13,-1.9185685844634237e-11
22460,4.406482817577325e-13,-1.8745037562876504e-11
22470,2.8640099757257477e-13,-1.845863656530393e-11
22480,6.162577016688392e-13,-1.7842378863635092e-11
22490,3.6773931090178216e-13,-1.747463955273331e-11
22500,-8.523965980725988e-14,-1.755987921254057e-11
22510,-2.3642261964629585e-13,-1.7796301832186864e-11
22520,-2.561539613863911e-13,-1.8052455793573257e-11
22530,1.2396919594515327e-12,-1.6812763834121724e-11
22540,1.1080748555085086e-12,-1.5704688978613217e-11
22550,-9.50966901390506e-14,-1.5799785668752266e-11
22560,-3.177796181653939e-13,-1.611756528691766e-11
22570,-1.8344388996538354e-13,-1.630100917688304e-11
22580,1.0711318063449076e-12,-1.5229877370538133e-11
22590,7.685523574756687e-13,-1.4461325013062465e-11
22600,1.0114827266844734e-12,-1.3449842286377992e-11
22610,4.282500706657847e-13,-1.3021592215712207e-11
22620,2.555684133258423e-13,-1.2766023802386365e-11
22630,2.2746200497936533e-14,-1.2743277601888429e-11
22640,2.089599684749234e-13,-1.2534317633413506e-11
22650,9.157581778899659e-14,-1.2442741815624509e-11
22660,9.976794394295115e-14,-1.2342973871681558e-11
22670,8.081314684426243e-14,-1.2262160724837295e-11
22680,3.0728040209877815e-13,-1.1954880322738518e-11
22690,1.2024290155414323e-13,-1.1834637421184374e-11
22700,4.78164759514091e-13,-1.1356472661670284e-11
22710,-6.429197542852276e-14,-1.1420764637098806e-11
22720,3.3215843922190163e-13,-1.1088606197876904e-11
22730,4.5029666155718005e-13,-1.0638309536319723e-11
22740,-9.819584234684372e-14,-1.0736505378666567e-11
22750,-7.229768657154512e-13,-1.1459482244382017e-11
22760,-6.409410634565922e-13,-1.210042330783861e-11
22770,6.119750190202333e-13,-1.1488448288818376e-11
22780,2.298547105021932e-13,-1.1258593578316183e-11
22790,-6.239736606242415e-13,-1.1882567238940425e-11
22800,-3.50789269281186e-14,-1.1917646165868543e-11
22810,1.1975537802315042e-12,-1.0720092385637039e-11
22820,-9.944281708703642e-14,-1.0819535202724075e-11
22830,-7.945513775312043e-13,-1.1614086580255279e-11
22840,-3.642674026102459e-13,-1.1978353982865526e-11
22850,4.953065886829126e-13,-1.1483047394182613e-11
22860,3.3274816814986534e-13,-1.1150299226032749e-11
22870,-1.237622139860713e-13,-1.127406144001882e-11
22880,-6.868310254239852e-14,-1.1342744542561217e-11
22890,3.651903788168307e-13,-1.0977554163744387e-11
22900,5.032227745159282e-13,-1.0474331389228459e-11
22910,8.103647585018572e-13,-9.663966630726602e-12
22920,1.3965373030662005e-13,-9.524312900419981e-12
22930,3.1552748600859157e-13,-9.208785414411389e-12
22940,5.054578418236564e-13,-8.703327572587733e-12
22950,1.8998343034603258e-13,-8.513344142241702e-12
22960,1.9553175862893946e-13,-8.317812383612763e-12
22970,3.1093357993417685e-13,-8.006878803678587e-12
22980,7.360572296288409e-13,-7.270821574049745e-12
22990,1.6919895393614054e-13,-7.101622620113605e-12
23000,-3.9277413229626217e-13,-7.494396752409866e-12
23010,8.802769817378204e-13,-6.614119770672046e-12
23020,1.1042690417835115e-12,-5.509850728888535e-12
23030,1.0111301233642053e-12,-4.498720605524329e-12
23040,4.617368068736729e-13,-4.036983798650656e-12
23050,-1.9734430814664104e-13,-4.234328106797297e-12
23060,1.2532139461272837e-12,-2.9811141606700135e-12
23070,1.1806746319393071e-12,-1.8004395287307064e-12
23080,-2.546304802600974e-13,-2.055070008990804e-12
23090,-8.09397858792797e-13,-2.8644678677836006e-12
23100,-1.4314965752349012e-13,-3.0076175253070906e-12
23110,9.919897134359617e-13,-2.015627811871129e-12
23120,6.751098056843852e-13,-1.3405180061867438e-12
23130,5.828598793892686e-13,-7.576581267974752e-13
23140,4.895845007222142e-13,-2.6807362607526104e-13
23150,6.651488897774785e-13,3.970752637022174e-13
23160,8.899407641768212e-13,1.2870160278790385e-12
23170,9.714842222628904e-14,1.3841644501053276e-12
23180,1.1217849721622317e-13,1.4963429473215508e-12
23190,4.892158330262061e-13,1.985558780347757e-12
23200,5.358654120989489e-13,2.5214241924467056e-12
23210,3.2227091609177763e-13,2.843695108538483e-12
23220,-9.111167698259548e-14,2.7525834315558877e-12
23230,-3.6030286598031797e-13,2.3922805655755697e-12
23240,4.4118514382587745e-13,2.8334657094014473e-12
23250,6.95147633083342e-13,3.5286133424847892e-12
23260,4.946912441856476e-13,4.023304586670437e-12
23270,-3.4669272815045945e-13,3.6766118585199776e-12
23280,1.9955580323224546e-14,3.696567438843202e-12
23290,-7.925357992356315e-13,2.9040316396075704e-12
23300,-8.007334497478343e-13,2.103298189859736e-12
23310,-1.7739415996891743e-14,2.0855587738628443e-12
23320,2.938443215053808e-13,2.379403095368225e-12
23330,5.017565430035665e-13,2.881159638371792e-12
23340,7.295265575492733e-13,3.610686195921065e-12
23350,3.4834653496068365e-13,3.9590327308817484e-12
23360,-1.355231436490959e-12,2.6038012943907895e-12
23370,-1.6769340612606023e-12,9.268672331301873e-13
23380,-1.4333639586013933e-12,-5.06496725471206e-13
23390,8.800344821252324e-13,3.735377566540264e-13
23400,-3.753487460688722e-13,-1.810989414845806e-15
23410,-1.2255659046952515e-12,-1.2273768941100974e-12
23420,4.484381009352428e-13,-7.789387931748546e-13
23430,1.3760768920829578e-12,5.971380989081031e-13
23440,1.2961443500179712e-12,1.8932824489260744e-12
23450,1.7538911762150746e-13,2.0686715665475817e-12
23460,2.093111024079791e-13,2.277982668955561e-12
23470,-8.106247096316704e-14,2.196920197992394e-12
23480,1.5000422544346764e-13,2.3469244234358616e-12
23490,1.4567316012712925e-13,2.492597583562991e-12
23500,2.5556293107260894e-13,2.7481605146356e-12
23510,1.2037533747968932e-13,2.8685358521152893e-12
23520,3.6756720156038325e-13,3.2361030536756724e-12
23530,-2.421041628938324e-13,2.99399889078184e-12
23540,3.5859517764337646e-13,3.3525940684252166e-12
23550,1.6792777629834237e-13,3.520521844723559e-12
23560,3.8417187216850597e-13,3.904693716892065e-12
23570,-5.9422629646713005e-15,3.8987514539273935e-12
23580,9.819134007955633e-13,4.880664854722957e-12
23590,-2.056970768523546e-13,4.674967777870602e-12
23600,1.290839042822025e-12,5.965806820692627e-12
23610,1.2197744505996721e-12,7.185581271292299e-12
23620,1.4565209651013214e-12,8.64210223639362e-12
23630,1.165207356793455e-12,9.807309593187075e-12
23640,1.3480985357871513e-12,1.1155408128974226e-11
23650,1.227642598788566e-12,1.2383050727762792e-11
23660,8.29761948407575e-13,1.3212812676170368e-11
23670,4.722978999690337e-13,1.3685110576139402e-11
23680,8.789366684798663e-13,1.456404724461927e-11
23690,1.1936665919816663e-12,1.5757713836600937e-11
23700,1.0452249987236194e-12,1.6802938835324557e-11
23710,1.0137568881382673e-12,1.7816695723462825e-11
23720,3.3475731927325883e-13,1.8151453042736085e-11
23730,2.215875045053475e-13,1.8373040547241433e-11
23740,1.2458928663851115e-13,1.8497629833879944e-11
23750,2.113680943271637e-14,1.851876664331266e-11
23760,-4.604519285525802e-13,1.8058314714760078e-11
23770,2.2671138193382865e-13,1.8285026096693908e-11
23780,6.752533207207378e-13,1.8960279417414644e-11
23790,7.447479306695576e-13,1.97050273480842e-11
23800,-5.181608010657377e-13,1.9186866547018462e-11
23810,1.8759157772601876e-13,1.9374458124744483e-11
23820,-3.136850490235581e-13,1.9060773075720925e-11
23830,-3.626098105592291e-13,1.8698163265161696e-11
23840,4.378971058392699e-13,1.9136060371000966e-11
23850,-9.478992807893694e-14,1.904127044292203e-11
23860,-1.0924093602840781e-13,1.893202950689362e-11
23870,1.0207167580204269e-12,1.9952746264914047e-11
23880,1.0331013530627528e-12,2.09858476179768e-11
23890,9.142118388906336e-13,2.1900059456867435e-11
23900,1.331807945650515e-13,2.2033240251432485e-11
23910,5.146177729403928e-13,2.2547858024372877e-11
23920,1.1805966660563402e-12,2.3728454690429218e-11
23930,1.2283984469647642e-12,2.4956853137393982e-11
23940,1.5627893020746284e-12,2.651964243946861e-11
23950,6.503189611747304e-13,2.716996140064334e-11
23960,1.0165194718838972e-12,2.8186480872527234e-11
23970,1.1770608970696569e-12,2.936354176959689e-11
23980,2.004057559679685e-13,2.956394752556486e-11
23990,1.8553949021261966e-13,2.974948701577748e-11
24000,4.0661751813446173e-13,3.0156104533911936e-11
24010,5.627999834842616e-13,3.07189045173962e-11
24020,3.4196162036185696e-13,3.1060866137758055e-11
24030,-2.7585315627285115e-13,3.0785012981485205e-11
24040,-8.826675869861238e-13,2.990234539449908e-11
24050,-2.2064039598182556e-13,2.9681704998517256e-11
24060,-6.611466800713301e-13,2.9020558318445927e-11
24070,3.453802132124302e-13,2.9365938531658356e-11
24080,7.878685629095961e-13,3.0153807094567954e-11
24090,6.901250134477307e-13,3.084393210801568e-11
24100,-1.681147706489079e-13,3.0675817337366776e-11
24110,6.623494670014826e-13,3.133816680436826e-11
24120,-4.864268144981688e-13,3.0851739989870086e-11
24130,7.306443622253891e-13,3.158238435209547e-11
24140,8.653941447467389e-13,3.244777849684221e-11
24150,9.511090611721637e-13,3.3398887558014373e-11
24160,-1.4158412992851133e-12,3.198304625872926e-11
24170,-1.1731987283570448e-12,3.080984753037221e-11
24180,1.0799582408903833e-12,3.188980577126259e-11
24190,1.0527268879179022e-12,3.2942532659180494e-11
24200,4.397188306070309e-13,3.338225148978753e-11
24210,-2.627957065082395e-13,3.311945578327929e-11
24220,4.839985738363813e-13,3.360345435711567e-11
24230,1.0113096849358547e-13,3.370458532560926e-11
24240,3.429130187539461e-13,3.4047498344363203e-11
24250,8.687902845045778e-13,3.491628862886778e-11
24260,1.1629734669891423e-12,3.607926209585692e-11
24270,6.351465308100441e-13,3.6714408626666966e-11
24280,8.365339219468856e-13,3.755094254861385e-11
24290,8.054591004840427e-13,3.8356401649097894e-11
24300,6.573944498124104e-13,3.9013796098910306e-11
24310,2.5376261880632686e-13,3.926755871771663e-11
24320,1.0725693797622153e-12,4.034012809747885e-11
24330,1.854260615926381e-12,4.219438871340523e-11
24340,1.584384766121494e-12,4.3778773479526727e-11
24350,2.42555293747892e-12,4.620432641700565e-11
24360,1.8277314491362336e-12,4.803205786614188e-11
24370,1.7432552823447922e-12,4.977531314848667e-11
24380,6.012746134362452e-13,5.037658776192292e-11
24390,7.641526441419211e-13,5.114074040606484e-11
24400,1.0511125814552985e-12,5.219185298752014e-11
24410,2.168736161383213e-12,5.436058914890335e-11
24420,1.7354992967791833e-12,5.609608844568253e-11
24430,1.6839526987779665e-12,5.77800411444605e-11
24440,1.6074459429071699e-12,5.938748708736767e-11
24450,1.6163488023928017e-12,6.100383588976048e-11
24460,-8.528370451640922e-13,6.015099884459638e-11
24470,4.8410480351112025e-14,6.01994093249475e-11
24480,-1.544433478978408e-12,5.865497584596908e-11
24490,1.194354677837549e-12,5.984933052380664e-11
24500,1.6934411440725317e-12,6.154277166787916e-11
24510,6.592327639992364e-13,6.22020044318784e-11
24520,6.305923474742918e-14,6.226506366662583e-11
24530,9.699226125478305e-14,6.236205592788062e-11
24540,4.176395440079582e-13,6.277969547188857e-11
24550,1.839611149019988e-13,6.296365658679058e-11
24560,-3.7927778434477843e-13,6.25843788024458e-11
24570,-1.6360657562176607e-13,6.242077222682404e-11
24580,6.122901059561482e-13,6.303306233278019e-11
24590,9.40653074165542e-13,6.397371540694572e-11
24600,-3.160083943282828e-13,6.365770701261744e-11
24610,-1.1177065379561559e-13,6.354593635882182e-11
24620,-3.729582455853049e-13,6.317297811323652e-11
24630,6.703359904064647e-13,6.384331410364297e-11
24640,2.584978680039567e-13,6.410181197164693e-11
24650,3.897711959874615e-13,6.449158316763439e-11
24660,1.953786423952067e-13,6.468696181002959e-11
24670,1.1383383214131631e-12,6.582530013144276e-11
24680,9.328380887271253e-13,6.675813822016988e-11
24690,9.312948762136284e-13,6.768943309638351e-11
24700,-4.631115583870402e-14,6.764312194054481e-11
24710,-2.681566195338008e-13,6.737496532101101e-11
24720,1.6031548428161667e-12,6.897812016382718e-11
24730,2.0697163911174576e-12,7.104783655494464e-11
24740,2.0473425364680275e-12,7.309517909141266e-11
24750,-4.598500990772643e-13,7.26353289923354e-11
24760,1.0888373425086627e-12,7.372416633484406e-11
24770,1.4804032224721438e-12,7.520456955731621e-11
24780,2.362917949007691e-12,7.75674875063239e-11
24790,2.206440930420413e-12,7.977392843674431e-11
24800,1.5719261300804922e-12,8.134585456682481e-11
24810,1.609973179196642e-12,8.295582774602146e-11
24820,1.5652175729846147e-12,8.452104531900607e-11
24830,1.7012433151214733e-12,8.622228863412754e-11
24840,1.4978476594477823e-12,8.772013629357533e-11
24850,1.9571595800693557e-12,8.967729587364468e-11
24860,1.833432093816451e-12,9.151072796746113e-11
24870,1.5776845265021858e-12,9.308841249396331e-11
24880,1.3978611735281968e-12,9.448627366749151e-11
24890,3.6638059001612584e-13,9.485265425750764e-11
24900,9.998015881899584e-13,9.585245584569759e-11
24910,8.943680654305186e-13,9.674682391112811e-11
24920,8.33097210896144e-13,9.757992112202425e-11
24930,9.185787351904986e-13,9.849849985721475e-11
24940,-4.083354176408975e-13,9.809016443957386e-11
24950,7.920651023353136e-13,9.888222954190917e-11
24960,9.353127021028453e-13,9.981754224401201e-11
24970,-6.62918524696934e-13,9.915462371931507e-11
24980,6.489578282376064e-13,9.980358154755268e-11
24990,-1.0819989179836697e-12,9.872158262956902e-11
25000,-1.1427311452292095e-12,9.75788514843398e-11
25010,-1.380562423785442e-12,9.619828906055437e-11
25020,-1.2654168961378389e-12,9.493287216441652e-11
25030,-1.089727322554466e-12,9.384314484186206e-11
25040,-3.788635995654613e-13,9.34642812422966e-11
25050,-9.36615587808223e-13,9.252766565448838e-11
25060,-8.588546357986151e-13,9.166881101868976e-11
25070,-9.095341054488503e-13,9.075927691324091e-11
25080,1.0193199082058709e-12,9.177859682144679e-11
25090,6.454150192037763e-13,9.242401184065056e-11
25100,-1.4201474790870307e-13,9.228199709274186e-11
25110,6.32184616447498e-13,9.291418170918936e-11
25120,-6.889004344199684e-14,9.284529166574736e-11
25130,4.4293463839433054e-13,9.328822630414169e-11
25140,-1.0123222092186714e-13,9.318699408321982e-11
25150,3.7564047813097825e-13,9.35626345613508e-11
25160,-3.84704360227846e-13,9.317793020112296e-11
25170,7.141048394250776e-13,9.389203504054804e-11
25180,-7.01753951269653e-14,9.382185964542108e-11
25190,9.80100914384881e-13,9.480196055980596e-11
25200,-1.2167092001180365e-12,9.358525135968792e-11
25210,-1.6835720976611826e-12,9.190167926202675e-11
25220,-3.52008429414993e-13,9.154967083261175e-11
25230,1.5231458655180513e-12,9.30728166981298e-11
25240,-7.985581788076836e-13,9.227425851932212e-11
25250,-1.518949611125859e-12,9.075530890819626e-11
25260,-1.4437491515460463e-12,8.93115597566502e-11
25270,-3.0555162523229207e-13,8.900600813141791e-11
25280,1.8991804639907385e-12,9.090518859540865e-11
25290,1.1743624862916778e-12,9.207955108170033e-11
25300,2.849041815247725e-13,9.23644552632251e-11
25310,-1.2081795608802066e-12,9.115627570234489e-11
25320,-2.2597538047335876e-12,8.88965218976113e-11
25330,-2.621550592160561e-12,8.627497130545075e-11
25340,-2.2806881886401205e-12,8.399428311681063e-11
25350,-1.3069134212709826e-12,8.268736969553965e-11
25360,-5.244519926221441e-13,8.216291770291751e-11
25370,-7.340742528504625e-13,8.142884345006705e-11
25380,-1.5188969287795386e-12,7.990994652128751e-11
25390,-1.9143833444751816e-12,7.799556317681233e-11
25400,-2.5504223266537797e-12,7.544514085015855e-11
25410,-2.073110384627859e-12,7.337203046553069e-11
25420,-6.701876125361528e-13,7.270184285299454e-11
25430,1.904369166985243e-12,7.460621201997978e-11
25440,4.220833832321318e-13,7.502829540321192e-11
25450,-1.886597169329903e-12,7.314169823388201e-11
25460,-1.7626156733833176e-12,7.13790825604987e-11
25470,-1.8086960947357373e-12,6.957038646576295e-11
25480,-1.0596244112066197e-12,6.851076205455634e-11
25490,-5.332137948831185e-13,6.797754825967322e-11
25500,-1.519890820265816e-12,6.64576574394074e-11
25510,1.3501354349204673e-12,6.780779287432787e-11
25520,-3.9853525129690386e-13,6.740925762303096e-11
25530,-1.829633838315548e-12,6.557962378471541e-11
25540,-1.1176341608560009e-12,6.44619896238594e-11
25550,-1.0854148770834065e-12,6.3376574746776e-11
25560,-8.539129157516016e-13,6.25226618310244e-11
25570,-9.587602037116729e-13,6.156390162731274e-11
25580,-7.852225067189887e-13,6.077867912059375e-11
25590,-1.6073579759680285e-12,5.917132114462571e-11
25600,-1.4860770889874456e-12,5.7685244055638266e-11
25610,-1.5043544232263538e-12,5.618088963241191e-11
25620,1.3222589934070029e-12,5.7503148625818915e-11
25630,9.099637316230086e-13,5.841311235744193e-11
25640,1.5594305603937278e-12,5.997254291783566e-11
25650,7.849127175557108e-13,6.075745563539137e-11
25660,-4.74604511487354e-14,6.070999518424264e-11
25670,-3.498384384932805e-13,6.036015674574936e-11
25680,1.4937546337083121e-12,6.185391137945767e-11
25690,1.4235663030822757e-12,6.327747768253994e-11
25700,1.5610132329476588e-12,6.48384909154876e-11
25710,1.6279155748779093e-12,6.646640649036551e-11
25720,1.020015228662345e-12,6.748642171902786e-11
25730,1.351539084632654e-12,6.883796080366051e-11
25740,1.455386690544289e-12,7.02933474942048e-11
25750,1.1918556981835888e-12,7.14852031923884e-11
25760,8.507840237359952e-13,7.233598721612439e-11
25770,4.3879056736053803e-13,7.277477778348492e-11
25780,2.546394553758782e-13,7.30294172388608e-11
25790,4.583059105140116e-13,7.34877231493748e-11
25800,4.151784872736033e-13,7.390290163664841e-11
25810,2.947024402687018e-13,7.419760407691711e-11
25820,1.1917535790977268e-13,7.431677943482688e-11
25830,4.2285318356137576e-13,7.473963261838826e-11
25840,5.333078485639165e-13,7.527294046695217e-11
25850,2.131819363009745e-13,7.548612240325315e-11
25860,3.6449175583369924e-14,7.552257157883652e-11
25870,3.401113432063754e-13,7.58626829220429e-11
25880,7.278643902094188e-13,7.659054731225231e-11
25890,1.4784503199310827e-13,7.673839234424542e-11
25900,-6.91447464531595e-14,7.666924759779225e-11
25910,5.2602084238267625e-14,7.672184968203052e-11
25920,8.29577152358893e-13,7.755142683438942e-11
25930,7.712266770661342e-13,7.832265351145555e-11
25940,1.0022342707607596e-12,7.932488778221632e-11
25950,2.197121583296248e-13,7.954459994054594e-11
25960,-1.0718769711289236e-13,7.943741224343304e-11
25970,-1.2514681459692069e-12,7.818594409746384e-11
25980,-1.469917718827004e-13,7.803895232558113e-11
25990,1.1670375526047684e-12,7.92059898781859e-11
26000,1.0902406654423228e-12,8.029623054362822e-11
26010,1.160700709940288e-12,8.145693125356851e-11
26020,4.988204989374403e-13,8.195575175250594e-11
26030,8.385762881351476e-13,8.279432804064109e-11
26040,2.0313508903589625e-13,8.299746312967699e-11
26050,2.020456403372122e-12,8.501791953304911e-11
26060,2.1444725856245706e-12,8.716239211867367e-11
26070,1.963045656904486e-12,8.912543777557815e-11
26080,1.8162483990792167e-12,9.094168617465737e-11
26090,3.5685988211337657e-13,9.129854605677075e-11
26100,1.0667424180559031e-13,9.140522029857634e-11
26110,-1.4843458148288348e-13,9.125678571709346e-11
26120,1.795758906102661e-12,9.305254462319612e-11
26130,-3.1747208394750166e-13,9.273507253924861e-11
26140,-8.443881321525887e-13,9.189068440709602e-11
26150,1.2896442921124528e-12,9.318032869920847e-11
26160,1.2525058657087458e-12,9.443283456491722e-11
26170,5.879632242352395e-13,9.502079778915246e-11
26180,1.4203553609503785e-12,9.644115315010284e-11
26190,7.142294260419846e-13,9.715538257614482e-11
26200,8.726672840235914e-13,9.802804986016841e-11
26210,-1.7394206979438048e-12,9.628862916222461e-11
26220,-9.547681305707316e-13,9.533386103165387e-11
26230,-9.687095802171654e-13,9.436515145143671e-11
26240,6.132069966217815e-13,9.497835844805848e-11
26250,1.5885192506148744e-12,9.656687769867336e-11
26260,1.8563826449474642e-12,9.842326034362082e-11
26270,-1.5935048997320282e-12,9.682975544388879e-11
26280,-1.83751215844112e-12,9.499224328544767e-11
26290,-2.1913892527272532e-12,9.280085403272042e-11
26300,-1.823024849309805e-12,9.097782918341061e-11
26310,-2.2589600249994046e-12,8.87188691584112e-11
26320,-2.5333550608185704e-12,8.618551409759264e-11
26330,-2.2739537075700554e-12,8.391156039002258e-11
26340,-2.4077667810622933e-12,8.150379360896029e-11
26350,-4.963012702537899e-13,8.10074923387065e-11
26360,3.6051150178085953e-13,8.136800384048735e-11
26370,-2.3009939184756353e-12,7.906700992201172e-11
26380,-1.2231482312400872e-12,7.784386169077163e-11
26390,-1.7985127359521639e-12,7.604534895481947e-11
26400,-6.618268588356826e-13,7.538352209598378e-11
26410,-1.770763457478584e-12,7.36127586385052e-11
26420,-1.5538149201474308e-12,7.205894371835776e-11
26430,-1.6039648704820523e-12,7.04549788478757e-11
26440,-7.436653747361559e-13,6.971131347313956e-11
26450,-1.1691266655805562e-13,6.95944008065815e-11
26460,-6.507666110343888e-13,6.894363419554711e-11
26470,-6.891839778220575e-13,6.825445021772506e-11
26480,-5.561895314115858e-13,6.769826068631347e-11
26490,-1.1970810328832548e-13,6.757855258302515e-11
26500,9.727949794149747e-13,6.855134756244013e-11
26510,-8.253430934585507e-13,6.772600446898158e-11
26520,-7.241704268191668e-14,6.765358742629967e-11
26530,-1.8040544152807279e-12,6.584953301101894e-11
26540,-1.824143916141812e-12,6.402538909487713e-11
26550,-1.7955975343003757e-12,6.222979156057675e-11
26560,-1.6257790914938084e-12,6.060401246908294e-11
26570,-1.6012304692148199e-12,5.900278199986812e-11
26580,-2.9817415551998373e-14,5.897296458431613e-11
26590,1.5139721835360373e-14,5.898810430615149e-11
26600,-6.353686654827093e-13,5.835273564066877e-11
26610,-7.447815982687048e-13,5.7607954042400067e-11
26620,-7.061114994825485e-13,5.6901842542917516e-11
26630,-2.2288461988663683e-13,5.667895792303088e-11
26640,-4.962084203938083e-13,5.618274950263707e-11
26650,9.419043739137345e-14,5.6276939940028445e-11
26660,-5.728154062326216e-13,5.5704124533795826e-11
26670,-5.578401617874839e-13,5.514628437200834e-11
26680,-4.156494523889425e-13,5.47306349196194e-11
26690,-3.180609061151521e-14,5.4698828829007885e-11
