frame_no,com_x,com_y,com_z,dcom_x,dcom_y,dcom_z
510,23.482782372859354,1.706830406220967,5.687897193236475,0.8224164953706072,-0.19114686789925872,0.02382267273529326
520,23.501160267033008,1.7038731187130713,5.687306689277843,0.8407943895442607,-0.1941041554071543,0.023232168776661233
530,23.52014760406172,1.6982957043151172,5.684325258581025,0.8597817265729724,-0.19968156980510843,0.020250738079843345
540,23.53958859654345,1.6928570656121158,5.682412624196607,0.8792227190547024,-0.20512020850810986,0.018338103695424657
550,23.55899429058208,1.6874835649206068,5.681182991939751,0.8986284130933342,-0.21049370919961885,0.017108471438569417
560,23.5764305135521,1.681144850207544,5.679811935558885,0.9160646360633535,-0.21683242391268176,0.01573741505770343
570,23.59112950468115,1.6770995887543902,5.6784620776775165,0.9307636271924018,-0.2208776853658354,0.014387557176334553
580,23.603641115816224,1.6742879785884366,5.676961633832651,0.9432752383274767,-0.22368929553178907,0.012887113331468747
590,23.61270194315055,1.672592233849376,5.6752693434670345,0.9523360656618038,-0.2253850402708497,0.011194822965852502
600,23.620824232816574,1.6706770046924095,5.671237919909593,0.9604583553278268,-0.22730026942781612,0.007163399408410598
610,23.62805243852231,1.6668384872662134,5.66936709363347,0.9676865610335632,-0.23113878685401223,0.0052925731322881475
620,23.6345197035477,1.6623830375006632,5.666215778173133,0.9741538260589522,-0.23559423661956247,0.00214125767195128
630,23.640458969836715,1.6565425796719195,5.663685122217307,0.9800930923479676,-0.24143469444830612,-0.0003893982838754084
640,23.647359236621874,1.6515207404981567,5.661667356346425,0.9869933591331268,-0.24645653362206899,-0.0024071641547571687
650,23.654249017515152,1.6480020510758124,5.660933639987521,0.993883140026405,-0.24997522304441322,-0.003140880513661237
660,23.660020915968495,1.6421135278566463,5.661603516314221,0.999655038479748,-0.25586374626357933,-0.00247100418696089
670,23.664600382886988,1.6350566145168264,5.659757706521716,1.0042345053982409,-0.2629206596033993,-0.004316813979466261
680,23.668403016856665,1.6308655126622504,5.6581538477436455,1.008037139367918,-0.2671117614579752,-0.005920672757536494
690,23.67228045185279,1.6291223744919165,5.657916226457916,1.0119145743640416,-0.2688548996283091,-0.006158294043266288
700,23.677280323218184,1.6292099573979812,5.658857994728608,1.0169144457294372,-0.2687673167222444,-0.00521652577257381
710,23.68296251274236,1.628380565786024,5.655691273743336,1.0225966352536133,-0.2695967083342017,-0.008383246757846408
720,23.68647392866837,1.624817614745178,5.65144615114774,1.026108051179623,-0.2731596593750476,-0.012628369353442359
730,23.690625927072066,1.6189579554916897,5.644306174939882,1.030260049583319,-0.2790193186285359,-0.019768345561299583
740,23.69516780323416,1.6129175033186802,5.638261912356793,1.0348019257454126,-0.28505977080154543,-0.025812608144389237
750,23.700335235663225,1.6055409244311585,5.6325487788389585,1.0399693581744778,-0.2924363496890672,-0.03152574166222344
760,23.704541598517547,1.5984166984737938,5.6275843739829705,1.0441757210288003,-0.2995605756464319,-0.036490146518211475
770,23.708015517000412,1.5914038293254993,5.6212828775496195,1.0476496395116648,-0.30657344479472637,-0.04279164295156246
780,23.711954576340947,1.5824797219132396,5.613421950291567,1.0515886988521999,-0.31549755220698605,-0.050652570209615
790,23.715972387230345,1.5711280529262495,5.604630254203566,1.0556065097415974,-0.3268492211939762,-0.05944426629761601
800,23.71979989578467,1.558106827205051,5.594414784324906,1.0594340182959243,-0.33987044691517476,-0.06965973617627608
810,23.723016862456852,1.543782921435458,5.58536938526419,1.062650984968105,-0.35419435268476773,-0.07870513523699163
820,23.725249914339784,1.5279465177289722,5.578317504824822,1.064884036851037,-0.3700307563912535,-0.08575701567635985
830,23.72401555036367,1.5144985680563194,5.570236418092059,1.0636496728749236,-0.3834787060639062,-0.09383810240912283
840,23.724620011139642,1.5015249442846912,5.562123104930933,1.0642541336508948,-0.39645232983553447,-0.101951415570249
850,23.725384537922842,1.4887811267175979,5.553066290512855,1.0650186604340952,-0.4091961474026278,-0.11100822998832705
860,23.727153417823594,1.4781994762367094,5.544039380426939,1.0667875403348468,-0.4197777978835162,-0.12003514007424343
870,23.72679538408396,1.4673690943964497,5.534855462096611,1.0664295065952132,-0.43060817972377596,-0.12921905840457093
880,23.726880805514813,1.4577393081442165,5.526282649410972,1.0665149280260664,-0.44023796597600917,-0.13779187109020974
890,23.726741456623305,1.4516793386753517,5.517849641553507,1.066375579134558,-0.44629793544487395,-0.14622487894767477
900,23.72832978807634,1.4436050236588438,5.510751754293547,1.0679639105875935,-0.45437225046138185,-0.1533227662076353
910,23.72934615284779,1.4327503881533155,5.505055407384965,1.068980275359042,-0.4652268859669102,-0.15901911311621664
920,23.729506365564145,1.4200385198728398,5.500084255582797,1.0691404880753979,-0.47793875424738586,-0.1639902649183851
930,23.731591030609927,1.407473278519744,5.4946136084412345,1.0712251531211798,-0.49050399560048175,-0.1694609120599475
940,23.734732535730725,1.3951838301552815,5.489485260969466,1.0743666582419777,-0.5027934439649442,-0.17458925953171622
950,23.735468451067504,1.3832021514494266,5.4858578529324875,1.0751025735787572,-0.5147751226707991,-0.17821666756869448
960,23.737144680661515,1.368160767961162,5.483120846201214,1.0767788031727683,-0.5298165061590636,-0.18095367429996756
970,23.73955324959365,1.3541800110091957,5.481506897355532,1.0791873721049043,-0.5437972631110299,-0.18256762314565034
980,23.742387438740202,1.3429722901220311,5.478585111274311,1.0820215612514552,-0.5550049839981945,-0.18548940922687063
990,23.74359403918949,1.3300652437239886,5.47584202380309,1.0832281617007418,-0.567912030396237,-0.18823249669809172
1000,23.74564052316737,1.3167607938758592,5.4735908036072685,1.0852746456786235,-0.5812164802443665,-0.19048371689391352
1010,23.746793068978864,1.3052843312586748,5.472745157410194,1.0864271914901167,-0.5926929428615508,-0.19132936309098802
1020,23.74725368586858,1.295621801821253,5.4727069365859915,1.0868878083798315,-0.6023554722989726,-0.1913675839151905
1030,23.748602994843328,1.2853149052426265,5.472311758556817,1.0882371173545806,-0.6126623688775992,-0.19176276194436515
1040,23.753201147840663,1.2745670952444383,5.471034751159137,1.092835270351916,-0.6234101788757873,-0.19303976934204492
1050,23.761514369640476,1.2622645539293826,5.47019168702344,1.1011484921517294,-0.635712720190843,-0.19388283347774227
1060,23.770378401968713,1.249593130915593,5.469483642504116,1.1100125244799663,-0.6483841432046327,-0.19459087799706598
1070,23.778845931164554,1.2362396448643083,5.4685341456910965,1.1184800536758068,-0.6617376292559174,-0.19554037481008546
1080,23.78530219645117,1.2234172743298546,5.465611394017947,1.1249363189624226,-0.6745599997903711,-0.19846312648323483
1090,23.790931977794333,1.2106299362277495,5.461289976309014,1.130566100305586,-0.6873473378924762,-0.20278454419216807
1100,23.795918097148814,1.1994603577157477,5.455985248553434,1.1355522196600667,-0.698516916404478,-0.20808927194774807
1110,23.79911093324957,1.1895395195194833,5.449115736520538,1.1387450557608219,-0.7084377546007423,-0.21495878398064416
1120,23.80288743434357,1.180274318225314,5.441826451328565,1.142521556854824,-0.7177029558949117,-0.2222480691726174
1130,23.805719245984477,1.1737368828669528,5.43395599795244,1.14535336849573,-0.7242403912532729,-0.2301185225487421
1140,23.80726291205148,1.1691119594445452,5.425179650046319,1.146897034562734,-0.7288653146756805,-0.23889487045486302
1150,23.808609582529524,1.1672721315484902,5.414843675885707,1.1482437050407768,-0.7307051425717355,-0.24923084461547518
1160,23.81200059564128,1.1662720219725051,5.40514881429228,1.1516347181525326,-0.7317052521477205,-0.25892570620890165
1170,23.81467796424995,1.1645551772868978,5.395250767224878,1.1543120867612018,-0.7334220968333278,-0.2688237532763038
1180,23.816161965624495,1.160751148412565,5.387738755054894,1.155796088135748,-0.7372261257076607,-0.27633576544628813
1190,23.816559759698034,1.1568144063863681,5.380791968454915,1.156193882209287,-0.7411628677338575,-0.2832825520462672
1200,23.81691532792901,1.1538253098634819,5.372809682614016,1.156549450440263,-0.7441519642567438,-0.29126483788716584
1210,23.81839575136576,1.1504608615377332,5.366278200074321,1.1580298738770125,-0.7475164125824925,-0.297796320426861
1220,23.82259919712814,1.1467095490371326,5.36063186759522,1.1622333196393946,-0.751267725083093,-0.30344265290596173
1230,23.824379643684342,1.1456171678881764,5.355888127007989,1.1640137661955947,-0.7523601062320493,-0.30818639349319277
1240,23.824219014458603,1.1443812627753625,5.353943232248202,1.1638531369698555,-0.7535960113448632,-0.31013128825297986
1250,23.82388164208894,1.1426413570988543,5.351586429367428,1.1635157646001915,-0.7553359170213714,-0.312488091133754
1260,23.82245275720999,1.140814604671163,5.349143231951834,1.1620868797212438,-0.7571626694490627,-0.3149312885493476
1270,23.820742051187075,1.1401599878318813,5.34584517510782,1.160376173698328,-0.7578172862883443,-0.31822934539336156
1280,23.820060253922925,1.1435908253256957,5.343349118487815,1.159694376434178,-0.75438644879453,-0.32072540201336697
1290,23.820517207037224,1.1495903394360867,5.340206473475672,1.1601513295484764,-0.748386934684139,-0.32386804702550975
1300,23.819568549227867,1.153466673161842,5.337397420820763,1.15920267173912,-0.7445106009583837,-0.3266770996804187
1310,23.815876523185782,1.15703371051443,5.335541529589026,1.155510645697035,-0.7409435636057957,-0.32853299091215593
1320,23.811692383822354,1.1588555980503064,5.334316074102424,1.1513265063336071,-0.7391216760699193,-0.32975844639875795
1330,23.805229116981714,1.1600517857070767,5.3316799301104245,1.1448632394929668,-0.737925488413149,-0.33239459039075747
1340,23.797426882396042,1.1606853973267623,5.327408350572041,1.1370610049072951,-0.7372918767934633,-0.3366661699291411
1350,23.787276325019945,1.1622623733597817,5.323967044575563,1.1269104475311984,-0.735714900760444,-0.34010747592561863
1360,23.77872732912033,1.1645552590085178,5.320973916500795,1.118361451631582,-0.7334220151117079,-0.3431006040003872
1370,23.770145165558517,1.16545882720626,5.318206527304424,1.1097792880697703,-0.7325184469139656,-0.3458679931967579
1380,23.760845113697176,1.1657198298499123,5.315593568741972,1.1004792362084288,-0.7322574442703134,-0.34848095175920957
1390,23.75075731051331,1.1650424615905635,5.313487903384373,1.090391433024564,-0.7329348125296622,-0.35058661711680905
1400,23.740180034470566,1.1647896773784416,5.310920076875809,1.0798141569818185,-0.733187596741784,-0.35315444362537285
1410,23.729831916068957,1.1672948611618674,5.305861339653745,1.0694660385802095,-0.7306824129583582,-0.3582131808474367
1420,23.719351945610835,1.1728173398327624,5.298420160455013,1.0589860681220884,-0.7251599342874633,-0.365654360046169
1430,23.707913821721544,1.1793128781732434,5.290356146165068,1.0475479442327966,-0.7186643959469823,-0.3737183743361143
1440,23.69581597199387,1.1837562162446102,5.283480675269362,1.0354500945051228,-0.7142210578756154,-0.3805938452318198
1450,23.68425925972738,1.1864231563058738,5.276963868927229,1.023893382238633,-0.7115541178143518,-0.38711065157395286
1460,23.673000390870467,1.189499357995873,5.2711372536539365,1.0126345133817196,-0.7084779161243526,-0.3929372668472455
1470,23.662642097824676,1.190736730004213,5.265759539421117,1.0022762203359292,-0.7072405441160126,-0.39831498108006524
1480,23.653335120467844,1.1891727571810433,5.262073209672702,0.9929692429790968,-0.7088045169391823,-0.4020013108284797
1490,23.645061937621172,1.1869668303132392,5.26021950227676,0.9846960601324248,-0.7110104438069864,-0.40385501822442205
1500,23.634562304601108,1.1822100812569598,5.260564143818145,0.9741964271123607,-0.7157671928632658,-0.4035103766830366
1510,23.626244267939647,1.1765968173820534,5.261085664565568,0.9658783904509001,-0.7213804567381723,-0.4029888559356136
1520,23.61967060404577,1.1701762545656529,5.2608838177843325,0.959304726557022,-0.7278010195545728,-0.40319070271684954
1530,23.612735621075853,1.1647147223612657,5.26234623385991,0.9523697435871057,-0.7332625517589599,-0.4017282866412719
1540,23.604345973257587,1.1585912163189755,5.264211845062326,0.9439800957688398,-0.7393860578012501,-0.3998626754388557
1550,23.595424416660915,1.152566970279572,5.266032322915982,0.935058539172168,-0.7454103038406537,-0.3980421975852
1560,23.58646235438301,1.1487055690193082,5.265261980670269,0.9260964768942621,-0.7492717051009175,-0.3988125398309128
1570,23.57539839957005,1.1439235881405374,5.262489686765008,0.9150325220813045,-0.7540536859796882,-0.40158483373617404
1580,23.56371920341908,1.138625746003368,5.259684548625454,0.9033533259303326,-0.7593515281168577,-0.40438997187572756
1590,23.552392240290256,1.1323688803978091,5.257406214706196,0.8920263628015093,-0.7656083937224165,-0.4066683057949856
1600,23.539264419750417,1.1268056255067154,5.257165459813383,0.8788985422616697,-0.7711716486135103,-0.4069090606877994
1610,23.526962692478662,1.1216781547237187,5.255224208774354,0.866596814989915,-0.776299119396507,-0.4088503117268276
1620,23.515012214460324,1.118165496789424,5.2521312349803475,0.8546463369715767,-0.7798117773308018,-0.4119432855208345
1630,23.501710508604585,1.1140844914196784,5.248498009980888,0.8413446311158381,-0.7838927827005473,-0.4155765105202942
1640,23.484761639754133,1.110932451402973,5.244502380692154,0.8243957622653859,-0.7870448227172526,-0.41957213980902797
1650,23.46876215281194,1.1106180254197564,5.242395930001041,0.8083962753231937,-0.7873592487004692,-0.4216785905001412
1660,23.453047561877188,1.1104539497592847,5.2414787905397064,0.792681684388441,-0.787523324360941,-0.42259572996147554
1670,23.438002911805842,1.1092988346302068,5.241655797296781,0.7776370343170953,-0.7886784394900188,-0.42241872320440077
1680,23.422814069889597,1.1044752777318132,5.24153953362214,0.7624481924008499,-0.7935019963884125,-0.42253498687904223
1690,23.408628184995806,1.0996205386774929,5.239975997088451,0.7482623075070585,-0.7983567354427328,-0.4240985234127308
1700,23.3938955800546,1.0968473347597147,5.2401940572190675,0.7335297025658534,-0.8011299393605109,-0.4238804632821145
1710,23.379991183669862,1.0927197914153812,5.241899775628371,0.7196253061811149,-0.8052574827048444,-0.4221747448728106
1720,23.365810810961033,1.0871852463723506,5.243123656036577,0.7054449334722861,-0.8107920277478751,-0.42095086446460517
1730,23.351500184747195,1.0811897762967744,5.244243747534197,0.6911343072584479,-0.8167874978234513,-0.4198307729669848
1740,23.33865986673336,1.0739344169450002,5.2442150641450285,0.6782939892446116,-0.8240428571752254,-0.4198594563561535
1750,23.32416253208201,1.0686191686618989,5.2450319923456545,0.6637966545932628,-0.8293581054583268,-0.41904252815552745
1760,23.310333000961826,1.0657824224239543,5.246922793620374,0.6499671234730791,-0.8321948516962714,-0.4171517268808076
1770,23.297204472097558,1.064167823694777,5.2487438676936,0.6368385946088111,-0.8338094504254487,-0.4153306528075822
1780,23.285606772139985,1.0629953101045944,5.250885197745661,0.6252408946512382,-0.8349819640156313,-0.413189322755521
1790,23.274424498552438,1.0591962907364703,5.250827099248515,0.6140586210636911,-0.8387809833837554,-0.41324742125266667
1800,23.26192618388137,1.0546106889558051,5.25043774371164,0.6015603063926243,-0.8433665851644205,-0.41363677678954236
1810,23.251415890727163,1.0498923429425446,5.250534874607698,0.5910500132384158,-0.848084931177681,-0.4135396458934837
1820,23.24231716770149,1.043721524208933,5.25016198459112,0.5819512902127428,-0.8542557499112926,-0.41391253591006194
1830,23.23434429364503,1.0382120246272182,5.249031986361653,0.5739784161562831,-0.8597652494930075,-0.41504253413952874
1840,23.227137731834954,1.032631886229007,5.246501923310775,0.5667718543462072,-0.8653453878912187,-0.4175725971904072
1850,23.22032233641367,1.0275429775114018,5.244937845217033,0.5599564589249226,-0.8704342966088239,-0.41913667528414855
1860,23.21393854033369,1.0235190239578977,5.242853676278515,0.5535726628449424,-0.8744582501623279,-0.4212208442226668
1870,23.206035189866757,1.0181668566150262,5.241101672468593,0.5456693123780099,-0.8798104175051995,-0.4229728480325887
1880,23.198007277069642,1.0121401507790448,5.237467565761229,0.5376413995808953,-0.8858371233411808,-0.42660695473995336
1890,23.189986388584064,1.0033991779302684,5.232406965827476,0.5296205110953167,-0.8945780961899572,-0.4316675546737061
1900,23.182426067939033,0.994652100734,5.225636083693527,0.5220601904502864,-0.9033251733862256,-0.4384384368076546
1910,23.176535277672834,0.984376361412021,5.217423637121563,0.5161694001840864,-0.9136009127082046,-0.4466508833796192
1920,23.170802899819446,0.9753944154403903,5.2097234804293375,0.5104370223306987,-0.9225828586798354,-0.45435104007184446
1930,23.166260386715585,0.9664531411872235,5.201816744506945,0.5058945092268381,-0.9315241329330022,-0.462257775994237
1940,23.163927154267125,0.9571602024990783,5.1951539732826895,0.5035612767783775,-0.9408170716211474,-0.4689205472184925
1950,23.160067588735235,0.9491287014394235,5.1908938050938325,0.49970171124648743,-0.9488485726808021,-0.4731807154073495
1960,23.155658730060345,0.9430887450984234,5.1866216152634275,0.4952928525715983,-0.9548885290218022,-0.4774529052377545
1970,23.148519516104322,0.9375364102454143,5.182597364102534,0.48815363861557515,-0.9604408638748113,-0.48147715639864774
1980,23.140169129613284,0.9330380642883331,5.178971129728826,0.4798032521245368,-0.9649392098318925,-0.4851033907723563
1990,23.13427324618537,0.9277752804447447,5.176982788985567,0.4739073686966222,-0.970201993675481,-0.4870917315156147
2000,23.12850474183567,0.9226426767671377,5.1753118166635375,0.46813886434692265,-0.9753345973530879,-0.48876270383764453
2010,23.12178461654355,0.9188248983567562,5.173445198136718,0.46141873905480324,-0.9791523757634695,-0.4906293223644642
2020,23.11617323091825,0.9150943276374897,5.173246939471087,0.4558073534295026,-0.982882946482736,-0.4908275810300946
2030,23.10927162287414,0.9106586058447461,5.175994189728381,0.4489057453853924,-0.9873186682754795,-0.4880803307728012
2040,23.102339291734403,0.9066879373730357,5.180010790152525,0.4419734142456555,-0.99128933674719,-0.484063730348657
2050,23.096290938986673,0.9033897317335002,5.183046152144155,0.435925061497926,-0.9945875423867254,-0.4810283683570269
2060,23.090770359875737,0.9005567924543026,5.186192889015398,0.43040448238699014,-0.997420481665923,-0.47788163148578366
2070,23.086067881545276,0.8985517552118203,5.187650977862764,0.4257020040565287,-0.9994255189084054,-0.47642354263841824
2080,23.082182563602878,0.8995805436391677,5.18633854306312,0.4218166861141306,-0.9983967304810579,-0.47773597743806206
2090,23.077713121706104,0.9030650350145686,5.1841528628814535,0.4173472442173569,-0.9949122391056571,-0.4799216576197285
2100,23.07294818287981,0.9075763305753805,5.181375298875969,0.4125823053910622,-0.9904009435448452,-0.4826992216252126
2110,23.068118285569128,0.9100429378936046,5.178585505999522,0.4077524080803805,-0.9879343362266211,-0.4854890145016597
2120,23.065035894617452,0.9139435698936714,5.173911075247668,0.404670017128705,-0.9840337042265542,-0.49016344525351396
2130,23.063139712972678,0.9205508668088938,5.171375032226752,0.40277383548393075,-0.9774264073113319,-0.4926994882744298
2140,23.0606302733641,0.9257435800980791,5.168157117277485,0.4002643958753538,-0.9722336940221465,-0.4959174032236966
2150,23.059289787098738,0.9314882465140955,5.163615635309171,0.3989239096099908,-0.9664890276061302,-0.5004588851920113
2160,23.05819057114099,0.937543725933647,5.159649325040135,0.39782469365224316,-0.9604335481865787,-0.5044251954610468
2170,23.056050537094087,0.9446916308065634,5.156843418496946,0.39568465960534027,-0.9532856433136623,-0.5072311020042362
2180,23.05476762119897,0.9532525138699093,5.156261275343494,0.3944017437102225,-0.9447247602503164,-0.5078132451576876
2190,23.0522954772941,0.9615891426879959,5.153433924878241,0.39192959980535136,-0.9363881314322298,-0.5106405956229407
2200,23.049046722929244,0.9695485810411489,5.1489050465538275,0.3886808454404971,-0.9284286930790767,-0.5151694739473545
2210,23.04613186058714,0.9771010381865799,5.1444841270777015,0.3857659830983913,-0.9208762359336458,-0.5195903934234805
2220,23.04301293551291,0.9838840230506116,5.141530547162034,0.3826470580241619,-0.914093251069614,-0.5225439733391477
2230,23.038330078149006,0.9916320752470329,5.139910786490727,0.3779642006602586,-0.9063451988731928,-0.5241637340104548
2240,23.032357586049713,0.9971715653200942,5.137364490372663,0.37199170856096586,-0.9008057088001314,-0.5267100301285188
2250,23.0266670158342,1.000126091527295,5.134439338121881,0.3663011383454524,-0.8978511825929307,-0.5296351823793009
2260,23.019772386495216,1.0006339206789756,5.132236424311876,0.35940650900646887,-0.89734335344125,-0.5318380961893059
2270,23.013436443974406,1.0013600098457156,5.12914176696009,0.35307056648565904,-0.89661726427451,-0.5349327535410922
2280,23.008320995622803,1.003086827768636,5.124166488917454,0.3479551181340561,-0.8948904463515897,-0.5399080315837281
2290,23.003979297010982,1.005439131831924,5.119154592798654,0.3436134195222351,-0.8925381422883016,-0.5449199277025283
2300,23.00010219549088,1.010037977370737,5.1163221437669675,0.33973631800213155,-0.8879392967494886,-0.5477523767342145
2310,22.993876037057237,1.0158418258509494,5.11151332387209,0.3335101595684904,-0.8821354482692763,-0.5525611966290924
2320,22.985605394887966,1.0222712174426531,5.104898225645572,0.3252395173992184,-0.8757060566775725,-0.55917629485561
2330,22.977828376221808,1.0285149162792053,5.096244819001582,0.317462498733061,-0.8694623578410203,-0.5678297014996003
2340,22.970273904871522,1.0356039898012457,5.085294733471079,0.30990802738277523,-0.86237328431898,-0.5787797870301032
2350,22.963309445556447,1.0441373556090119,5.072150848843409,0.3029435680677004,-0.8538399185112138,-0.5919236716577734
2360,22.955780419219202,1.0536334674458971,5.060679722474351,0.2954145417304552,-0.8443438066743285,-0.603394798026831
2370,22.94843263177569,1.0633765635382275,5.048732756446698,0.2880667542869446,-0.8346007105819981,-0.6153417640544836
2380,22.940546296932666,1.0692808713563917,5.035738632888599,0.28018041944391925,-0.8286964027638339,-0.6283358876125833
2390,22.93271060229635,1.0743970919118695,5.022089533058415,0.27234472480760274,-0.8235801822083562,-0.6419849874427666
2400,22.926403091684275,1.0791226915923022,5.007673686131029,0.26603721419552784,-0.8188545825279234,-0.6564008343701531
2410,22.920359462631396,1.0850629321877585,4.992007346032624,0.2599935851426487,-0.8129143419324671,-0.672067174468558
2420,22.913547442929772,1.0921540463174249,4.9780237549811215,0.2531815654410252,-0.8058232278028008,-0.6860507655200605
2430,22.90605168706527,1.096292999183177,4.964777035035536,0.2456858095765213,-0.8016842749370487,-0.699297485465646
2440,22.900721831955934,1.0985566120908155,4.951401454979065,0.24035595446718716,-0.7994206620294102,-0.7126730655221172
2450,22.895535440649468,1.1022506592742654,4.941778237854261,0.23516956316072068,-0.7957266148459603,-0.722296282646921
2460,22.88804068844469,1.1053030754509525,4.933071336994842,0.22767481095594277,-0.7926741986692731,-0.7310031835063402
2470,22.880192436078406,1.1059322721960714,4.924557856534811,0.21982655858965927,-0.7920450019241543,-0.7395166639663708
