frame_no,translation,net_relative_translation
5150,8.881480167338547e-13,-1.835377007941713e-10
5160,8.08616397397772e-13,-1.8272908439677353e-10
5170,4.777628662182188e-13,-1.8225132153055532e-10
5180,-3.926680890304101e-13,-1.8264398961958573e-10
5190,1.1898878085712407e-12,-1.814541018110145e-10
5200,8.75581926118348e-13,-1.8057851988489615e-10
5210,1.040560396419424e-12,-1.7953795948847672e-10
5220,1.7608115383898908e-12,-1.7777714795008682e-10
5230,1.4454573803746944e-12,-1.7633169056971212e-10
5240,1.2551745707620684e-12,-1.7507651599895006e-10
5250,-1.3860466947020393e-12,-1.764625626936521e-10
5260,-1.3499107366497644e-12,-1.7781247343030187e-10
5270,7.472373787218667e-13,-1.7706523605158e-10
5280,1.898117121323766e-12,-1.7516711893025621e-10
5290,-2.5792693942967367e-14,-1.7519291162419917e-10
5300,1.1304130746819838e-13,-1.7507987031673097e-10
5310,-1.8252196021600596e-13,-1.7526239227694698e-10
5320,-1.4224972139213276e-12,-1.7668488949086831e-10
5330,-1.0449123842890454e-12,-1.7772980187515737e-10
5340,-1.4874796452294283e-12,-1.792172815203868e-10
5350,-6.60289928506774e-13,-1.7987757144889358e-10
5360,-1.1569553984464453e-12,-1.8103452684734002e-10
5370,-1.974136818343657e-12,-1.8300866366568369e-10
5380,-2.0078095108169878e-12,-1.8501647317650067e-10
5390,-2.4184887695867728e-15,-1.8501889166527025e-10
5400,9.434300561081664e-13,-1.840754616091621e-10
5410,-9.874750804374598e-13,-1.8506293668959956e-10
5420,-4.835655845830992e-13,-1.8554650227418267e-10
5430,-1.1659052853614818e-12,-1.8671240755954415e-10
5440,3.9992703777462504e-14,-1.8667241485576668e-10
5450,-9.785388985422042e-13,-1.876509537543089e-10
5460,5.348612476209235e-13,-1.8711609250668797e-10
5470,1.518015893016065e-13,-1.8696429091738637e-10
5480,5.839482825999945e-14,-1.8690589608912637e-10
5490,-1.0491728652957716e-12,-1.8795506895442215e-10
5500,-7.777925303514087e-13,-1.8873286148477356e-10
5510,-6.169542178545467e-13,-1.893498157026281e-10
5520,9.995757720949569e-13,-1.8835023993053315e-10
5530,9.535816262203755e-13,-1.8739665830431278e-10
5540,9.1631984439852e-13,-1.8648033845991427e-10
5550,1.4656366490401497e-12,-1.8501470181087413e-10
5560,1.0177840433524606e-12,-1.8399691776752167e-10
5570,1.1468531463431206e-13,-1.8388223245288734e-10
5580,-7.909151294174086e-13,-1.8467314758230476e-10
5590,4.585089039723345e-13,-1.8421463867833241e-10
5600,1.0201137808942992e-12,-1.8319452489743812e-10
5610,1.2690512392060037e-12,-1.819254736582321e-10
5620,7.44945398967966e-13,-1.8118052825926413e-10
5630,-9.983095623576037e-13,-1.8217883782162173e-10
5640,7.866652004529548e-13,-1.8139217262116877e-10
5650,1.275738998017039e-12,-1.8011643362315173e-10
5660,-3.473777798437581e-13,-1.804638114029955e-10
5670,-3.7248322478754417e-13,-1.8083629462778303e-10
5680,7.210402851441e-13,-1.8011525434263892e-10
5690,9.404785008198903e-13,-1.7917477584181903e-10
5700,7.833367325294994e-13,-1.7839143910928953e-10
5710,-2.941391506501458e-13,-1.7868557825993967e-10
5720,-6.465739407688029e-14,-1.7875023565401655e-10
5730,1.7623649521728642e-13,-1.7857399915879926e-10
5740,-7.828457886841975e-14,-1.7865228373766768e-10
5750,2.3295515976758806e-14,-1.786289882216909e-10
5760,-1.1362280075517315e-13,-1.7874261102244607e-10
5770,5.224582628853589e-13,-1.782201527595607e-10
5780,4.838290648166364e-13,-1.7773632369474406e-10
5790,6.832541830086958e-13,-1.7705306951173537e-10
5800,5.308254523034774e-13,-1.765222440594319e-10
5810,5.121706958005687e-13,-1.7601007336363132e-10
5820,-5.850871583286923e-13,-1.7659516052196e-10
5830,-3.2061574617798383e-13,-1.7691577626813797e-10
5840,8.380085752036882e-13,-1.7607776769293428e-10
5850,9.036673415286612e-13,-1.7517410035140562e-10
5860,1.0547694047973426e-12,-1.7411933094660828e-10
5870,-1.2706957833910062e-12,-1.7539002672999928e-10
5880,-7.572430322690064e-13,-1.7614726976226829e-10
5890,2.949470662688891e-13,-1.7585232269599938e-10
5900,1.3818157242470902e-12,-1.744705069717523e-10
5910,-1.6675581134350315e-12,-1.7613806508518734e-10
5920,-4.516591946773735e-13,-1.765897242798647e-10
5930,-1.7046523761716858e-12,-1.7829437665603638e-10
5940,-2.041467555650534e-12,-1.8033584421168692e-10
5950,-1.1391594039768366e-12,-1.8147500361566375e-10
5960,1.4048040187031988e-12,-1.8007019959696055e-10
5970,3.995903791567894e-13,-1.7967060921780376e-10
5980,-1.1724581280640712e-12,-1.8084306734586783e-10
5990,-2.0792613452204403e-12,-1.8292232869108826e-10
6000,-5.917399323549238e-14,-1.8298150268432375e-10
6010,-5.823738791301763e-13,-1.8356387656345393e-10
6020,-9.979569332453985e-13,-1.845618334966993e-10
6030,-1.04485456439015e-12,-1.8560668806108945e-10
6040,-5.881794318500892e-13,-1.8619486749293955e-10
6050,1.0461465602673502e-12,-1.851487209326722e-10
6060,9.277640904781576e-13,-1.8422095684219406e-10
6070,-1.4663452113207076e-12,-1.8568730205351477e-10
6080,-2.03907200990199e-12,-1.8772637406341675e-10
6090,-1.611653087678211e-12,-1.8933802715109498e-10
6100,-1.5159210653453573e-13,-1.8948961925762951e-10
6110,-1.1661368561164892e-12,-1.9065575611374602e-10
6120,-1.3668091310860708e-12,-1.920225652448321e-10
6130,-1.0700884164240877e-12,-1.930926536612562e-10
6140,1.8342046862601208e-12,-1.9125844897499608e-10
6150,-1.828054055173471e-12,-1.9308650303016956e-10
6160,-1.4656971262284594e-12,-1.9455220015639803e-10
6170,-1.632327596356171e-12,-1.961845277527542e-10
6180,-4.748119033422919e-13,-1.966593396560965e-10
6190,-1.1445030686803785e-12,-1.9780384272477688e-10
6200,-1.5530183311155216e-12,-1.993568610558924e-10
6210,-1.2523930609493526e-12,-2.0060925411684176e-10
6220,-2.3802693908644485e-12,-2.029895235077062e-10
6230,-2.2880991778300897e-12,-2.052776226855363e-10
6240,-2.7011724031300107e-12,-2.0797879508866631e-10
6250,-1.4193737975453319e-12,-2.0939816888621166e-10
6260,-9.17181228897717e-13,-2.1031535011510936e-10
6270,-2.4951880264795717e-12,-2.1281053814158895e-10
6280,-1.3851597452090856e-12,-2.1419569788679804e-10
6290,-2.391608274503116e-12,-2.1658730616130116e-10
6300,-2.0616932493820708e-12,-2.1864899941068322e-10
6310,-9.618912155576634e-13,-2.1961089062624088e-10
6320,-1.2520686382203394e-12,-2.208629592644612e-10
6330,-2.249698664741113e-12,-2.2311265792920232e-10
6340,-1.5509302378564913e-12,-2.2466358816705882e-10
6350,-1.9598781546472542e-12,-2.266234663217061e-10
6360,-3.387781666627125e-13,-2.269622444883688e-10
6370,-1.429876339295347e-12,-2.2839212082766413e-10
6380,-8.871894479618333e-13,-2.2927931027562597e-10
6390,-1.0899532515074273e-12,-2.303692635271334e-10
6400,8.837745164615024e-13,-2.294854890106719e-10
6410,-4.1350600894885655e-14,-2.2952683961156678e-10
6420,-1.2833891156585134e-12,-2.308102287272253e-10
6430,1.1246375289757028e-12,-2.296855911982496e-10
6440,1.707948311107011e-12,-2.279776428871426e-10
6450,2.306752873956839e-12,-2.2567089001318574e-10
6460,7.812704651152306e-13,-2.2488961954807052e-10
6470,-5.923275631987329e-13,-2.2548194711126926e-10
6480,-3.462704640605287e-13,-2.258282175753298e-10
6490,-4.593079822042203e-13,-2.2628752555753402e-10
6500,-7.450070018099565e-13,-2.2703253255934398e-10
6510,8.463270910045919e-13,-2.261862054683394e-10
6520,1.1316823895065163e-12,-2.250545230788329e-10
6530,4.95060451784403e-13,-2.245594626270485e-10
6540,-7.806742367401331e-14,-2.246375300507225e-10
6550,-7.797726576532601e-13,-2.2541730270837575e-10
6560,-3.102391069562416e-13,-2.25727541815332e-10
6570,5.244640659322141e-13,-2.2520307774939978e-10
6580,8.489246297453519e-13,-2.2435415311965443e-10
6590,6.216290348069095e-13,-2.2373252408484753e-10
6600,9.459333037855291e-14,-2.2363793075446898e-10
6610,6.044136700243425e-13,-2.2303351708444463e-10
6620,4.4011870684724097e-13,-2.225933983775974e-10
6630,4.598984378785654e-13,-2.2213349993971882e-10
6640,7.675691115697975e-13,-2.2136593082814903e-10
6650,4.3780412411937897e-13,-2.2092812670402965e-10
6660,-7.207293992366522e-15,-2.2093533399802203e-10
6670,1.8397696433952897e-13,-2.207513570336825e-10
6680,6.139296532281269e-14,-2.2068996406835967e-10
6690,1.7116056868973353e-13,-2.2051880349966994e-10
6700,4.930008126339858e-13,-2.2002580268703596e-10
6710,-2.0110114386870938e-14,-2.2004591280142283e-10
6720,2.316772459969395e-14,-2.2002274507682314e-10
6730,-5.361359477780738e-13,-2.205588810246012e-10
6740,-2.0653485520100645e-13,-2.2076541587980222e-10
6750,5.053687043276029e-13,-2.202600471754746e-10
6760,2.190672152632863e-13,-2.2004097996021131e-10
6770,3.7904665381854906e-13,-2.1966193330639276e-10
6780,4.3698837511394777e-13,-2.1922494493127882e-10
6790,5.398485198352365e-13,-2.1868509641144357e-10
6800,-3.820559312894781e-13,-2.1906715234273304e-10
6810,2.540914896884886e-13,-2.1881306085304456e-10
6820,-1.0947128624728597e-12,-2.1990777371551743e-10
6830,2.1508736953604849e-13,-2.1969268634598138e-10
6840,-3.132994130833579e-13,-2.2000598575906475e-10
6850,-1.2223728754629461e-12,-2.2122835863452768e-10
6860,-1.1685716568181053e-12,-2.2239693029134578e-10
6870,-7.871708432613672e-13,-2.2318410113460716e-10
6880,-1.2180057070505363e-12,-2.244021068416577e-10
6890,-1.6161583029452582e-12,-2.2601826514460297e-10
6900,-2.030127818445097e-12,-2.2804839296304806e-10
6910,-3.5484753331939853e-13,-2.2840324049636745e-10
6920,2.0311188008824054e-13,-2.282001286162792e-10
6930,1.2974860191231936e-12,-2.26902642597156e-10
6940,-2.007449427809963e-12,-2.2891009202496598e-10
6950,-1.794825001573532e-12,-2.3070491702653952e-10
6960,-1.331062421499392e-12,-2.320359794480389e-10
6970,-8.137534344143539e-13,-2.3284973288245324e-10
6980,1.5727298796314425e-13,-2.3269245989449009e-10
6990,6.607802681005712e-13,-2.3203167962638952e-10
7000,4.454840924662404e-13,-2.3158619553392327e-10
7010,5.489153910809766e-13,-2.310372801428423e-10
7020,1.3021688313986742e-12,-2.297351113114436e-10
7030,1.4521030805940813e-12,-2.2828300823084953e-10
7040,1.2859147427963856e-12,-2.2699709348805314e-10
7050,5.65627510476088e-13,-2.2643146597757707e-10
7060,1.466558839976931e-13,-2.2628481009357937e-10
7070,6.720109771081083e-13,-2.2561279911647127e-10
7080,-1.5182909065450737e-14,-2.2562798202553673e-10
7090,4.987314860267419e-13,-2.2512925053951e-10
7100,4.55063609244205e-13,-2.2467418693026578e-10
7110,6.125796130751537e-13,-2.2406160731719063e-10
7120,2.622418969073957e-13,-2.2379936542028324e-10
7130,-4.205982685154959e-14,-2.2384142524713478e-10
7140,-2.316869418294787e-13,-2.2407311218896426e-10
7150,5.585691790573432e-15,-2.240675264971737e-10
7160,1.4140209923699281e-13,-2.239261243979367e-10
7170,2.029777051277765e-13,-2.2372314669280892e-10
7180,-1.0516497885061704e-12,-2.247747964813151e-10
7190,-1.2387617015614456e-12,-2.2601355818287653e-10
7200,-8.703764219799965e-13,-2.2688393460485652e-10
7210,-5.732886820432532e-13,-2.2745722328689978e-10
7220,-6.281173783992889e-13,-2.2808534066529907e-10
7230,4.760336679859282e-13,-2.2760930699731316e-10
7240,-2.9135811845235726e-14,-2.2763844280915838e-10
7250,1.1773338245906863e-12,-2.264611089845677e-10
7260,-6.07159433014258e-13,-2.2706826841758195e-10
7270,-3.291576328146457e-13,-2.2739742605039658e-10
7280,-3.395163907482995e-13,-2.277369424411449e-10
7290,5.972345914021696e-13,-2.2713970784974274e-10
7300,-1.2659896900420835e-12,-2.284056975397848e-10
7310,9.805698638326684e-13,-2.2742512767595214e-10
7320,-1.4798205659366743e-12,-2.2890494824188883e-10
7330,-1.2370907566792225e-12,-2.3014203899856806e-10
7340,1.5978529011345676e-12,-2.285441860974335e-10
7350,2.373939962870132e-13,-2.2830679210114648e-10
7360,-3.981354217933004e-13,-2.2870492752293979e-10
7370,8.952843080529525e-13,-2.2780964321488683e-10
7380,7.23444163708101e-13,-2.2708619905117872e-10
7390,7.350084167287018e-13,-2.2635119063445e-10
7400,3.897474845304842e-13,-2.2596144314991953e-10
7410,3.0098571546128116e-13,-2.2566045743445826e-10
7420,-2.550295770244317e-13,-2.2591548701148268e-10
7430,4.148239872315732e-13,-2.255006630242511e-10
7440,-7.110108952852503e-13,-2.2621167391953635e-10
7450,1.7969940920801238e-13,-2.2603197451032834e-10
7460,-1.0734624861728234e-12,-2.2710543699650116e-10
7470,1.3337736941627455e-13,-2.2697205962708487e-10
7480,-5.439369572755983e-13,-2.2751599658436047e-10
7490,1.2075889587710158e-12,-2.2630840762558947e-10
7500,-1.241808027826153e-12,-2.2755021565341561e-10
7510,-3.0951982155648445e-13,-2.278597354749721e-10
7520,4.951583708881721e-13,-2.2736457710408393e-10
7530,-1.174034489588257e-12,-2.2853861159367218e-10
7540,3.104219452089915e-14,-2.2850756939915128e-10
7550,2.1978648632671267e-13,-2.2828778291282456e-10
7560,1.219195558931055e-12,-2.270685873538935e-10
7570,6.337623296702397e-13,-2.2643482502422326e-10
7580,5.492147608777568e-13,-2.258856102633455e-10
7590,-6.899247144794973e-13,-2.26575534977825e-10
7600,-2.985683840057641e-13,-2.2687410336183076e-10
7610,1.0102194367934018e-12,-2.2586388392503735e-10
7620,4.153079978400369e-13,-2.2544857592719731e-10
7630,1.6621493456032858e-12,-2.2378642658159403e-10
7640,-3.339446519476985e-13,-2.2412037123354171e-10
7650,1.902400734178313e-14,-2.2410134722619992e-10
7660,1.9655421975187185e-12,-2.221358050286812e-10
7670,-3.4054344093530966e-13,-2.224763484696165e-10
7680,-1.8325504492290282e-12,-2.2430889891884553e-10
7690,9.886525679637455e-13,-2.2332024635088178e-10
7700,1.1210975536326943e-12,-2.2219914879724907e-10
7710,-8.368518483143472e-13,-2.2303600064556342e-10
7720,3.7721518266373273e-13,-2.2265878546289968e-10
7730,-1.189005918755965e-12,-2.2384779138165563e-10
7740,-1.6213458524361832e-12,-2.2546913723409181e-10
7750,-5.590093711384069e-13,-2.2602814660523021e-10
7760,9.939858692254949e-13,-2.2503416073600473e-10
7770,4.3994632475962255e-13,-2.245942144112451e-10
7780,3.255586831470197e-13,-2.242686557280981e-10
7790,-1.5463550008658445e-12,-2.2581501072896393e-10
7800,1.4565734292004493e-12,-2.243584372997635e-10
7810,6.39969058752227e-13,-2.2371846824101127e-10
7820,4.488889108846167e-13,-2.2326957933012666e-10
7830,-9.339459856291547e-13,-2.2420352531575583e-10
7840,6.373770440212687e-13,-2.2356614827173455e-10
7850,9.537271897304814e-13,-2.2261242108200406e-10
7860,5.466240771493527e-13,-2.220657970048547e-10
7870,-3.343875637082949e-13,-2.22400184568563e-10
7880,2.3767924731514755e-13,-2.2216250532124787e-10
7890,-2.5072054555647297e-13,-2.2241322586680435e-10
7900,5.878520502432843e-13,-2.2182537381656107e-10
7910,6.890553165412409e-13,-2.2113631850001983e-10
7920,9.132706073716816e-14,-2.2104499143928265e-10
7930,7.179669477697792e-14,-2.2097319474450568e-10
7940,2.3618010730746536e-13,-2.2073701463719822e-10
7950,6.50906377739786e-13,-2.2008610825945842e-10
7960,1.4283290181789165e-13,-2.1994327535764054e-10
7970,9.378147198058095e-13,-2.1900546063783472e-10
7980,-1.0617626062768076e-12,-2.2006722324411152e-10
7990,-3.6851560322428633e-13,-2.204357388473358e-10
8000,1.2550550994008772e-13,-2.2031023333739571e-10
8010,2.6274214725837413e-14,-2.2028395912266988e-10
8020,6.343544425711551e-14,-2.2022052367841276e-10
8030,3.026523808775376e-13,-2.1991787129753523e-10
8040,-3.009274320323993e-13,-2.2021879872956762e-10
8050,-6.519819540447186e-13,-2.2087078068361235e-10
8060,-1.2284351955871233e-12,-2.2209921587919947e-10
8070,1.0604520572583675e-12,-2.210387638219411e-10
8080,1.3796789106919011e-12,-2.196590849112492e-10
8090,6.933476024596171e-13,-2.1896573730878958e-10
8100,-1.3842044974390976e-12,-2.2034994180622868e-10
8110,-1.6501922845284833e-12,-2.2200013409075717e-10
8120,1.5253018179035164e-12,-2.2047483227285365e-10
8130,9.623085805375137e-13,-2.1951252369231614e-10
8140,-1.08085874045213e-12,-2.2059338243276827e-10
8150,-1.5126867836639419e-12,-2.2210606921643222e-10
8160,-1.498434634440475e-12,-2.236045038508727e-10
8170,7.979108963503342e-13,-2.2280659295452235e-10
8180,1.2082058430601253e-12,-2.2159838711146222e-10
8190,-1.8941321918699849e-13,-2.2178780033064923e-10
8200,-6.326248394885009e-13,-2.2242042517013774e-10
8210,3.104954537174732e-13,-2.2210992971642028e-10
8220,4.00335301307124e-13,-2.2170959441511316e-10
8230,1.7990403669189473e-13,-2.2152969037842127e-10
8240,9.760812074492373e-13,-2.2055360917097204e-10
8250,7.926348393112402e-13,-2.197609743316608e-10
8260,1.5185825823071862e-12,-2.1824239174935362e-10
8270,1.0055223405100594e-12,-2.1723686940884357e-10
8280,3.2319662137581265e-13,-2.1691367278746775e-10
8290,9.396458986891833e-13,-2.1597402688877857e-10
8300,1.3206934799555592e-12,-2.1465333340882301e-10
8310,1.1807884707124286e-12,-2.1347254493811058e-10
8320,2.928439964088739e-13,-2.1317970094170172e-10
8330,1.0955744372767033e-12,-2.1208412650442502e-10
8340,-5.943558417248328e-13,-2.1267848234614986e-10
8350,-6.3520485130441e-13,-2.1331368719745427e-10
8360,-4.91481300022264e-13,-2.1380516849747654e-10
8370,-9.437549723950864e-14,-2.1389954399471605e-10
8380,7.711524529608293e-13,-2.1312839154175522e-10
8390,4.895298605843329e-14,-2.1307943855569678e-10
8400,7.485839118778772e-13,-2.123308546438189e-10
8410,-4.551704389459962e-13,-2.127860250827649e-10
8420,-6.971345400415773e-13,-2.1348315962280648e-10
8430,7.330324921774501e-13,-2.1275012713062903e-10
8440,-9.501750667819288e-13,-2.1370030219741095e-10
8450,-1.8788195212497281e-13,-2.138881841495359e-10
8460,-9.862694449588086e-13,-2.1487445359449471e-10
8470,6.527207513959285e-13,-2.1422173284309878e-10
8480,-1.266455303007482e-12,-2.1548818814610627e-10
8490,-7.338379089850507e-13,-2.162220260550913e-10
8500,-1.2422146308565763e-12,-2.1746424068594788e-10
8510,-4.602122648627597e-13,-2.1792445295081063e-10
8520,3.693938731752496e-13,-2.175550590776354e-10
8530,-6.99725936492033e-13,-2.1825478501412743e-10
8540,-1.3076228334106328e-12,-2.1956240784753806e-10
8550,-3.676305237444465e-13,-2.1993003837128252e-10
8560,-1.3858637738660114e-12,-2.2131590214514853e-10
8570,-1.4749493562187173e-12,-2.2279085150136724e-10
8580,-9.25635950480566e-13,-2.2371648745184782e-10
8590,-9.379100449470376e-13,-2.2465439749679487e-10
8600,-8.048616813777709e-13,-2.2545925917817264e-10
8610,-1.512869468272385e-12,-2.2697212864644504e-10
8620,-1.159573931605203e-12,-2.2813170257805023e-10
8630,-7.789172424432819e-13,-2.2891061982049352e-10
8640,-1.8080783892725794e-13,-2.2909142765942077e-10
8650,-8.591561612462217e-13,-2.29950583820667e-10
8660,-4.035829169305978e-13,-2.303541667375976e-10
8670,-7.950872391515041e-14,-2.3043367546151274e-10
8680,-4.3466509552082814e-13,-2.3086834055703356e-10
8690,-3.036110487227094e-13,-2.3117195160575626e-10
8700,-2.488595527064508e-13,-2.314208111584627e-10
8710,-8.969618273673562e-14,-2.3151050734119944e-10
8720,-6.514001224980498e-13,-2.321619074636975e-10
8730,7.408381406266302e-13,-2.3142106932307088e-10
8740,-5.833748982929341e-14,-2.3147940681290016e-10
8750,-9.873821898737444e-13,-2.324667890027739e-10
8760,-1.2419639411693748e-12,-2.3370875294394327e-10
8770,1.3677962858113178e-12,-2.3234095665813196e-10
8780,9.011820501419517e-13,-2.3143977460799002e-10
